MCDB: a monte carlo approach to managing uncertain data,Ravi Jampani; Fei Xu; Mingxi Wu; Luis Leopoldo Perez; Christopher Jermaine; Peter J Haas,Abstract To deal with data uncertainty; existing probabilistic database systems augmenttuples with attribute-level or tuple-level probability values; which are loaded into thedatabase along with the data itself. This approach can severely limit the system's ability togracefully handle complex or unforeseen types of uncertainty; and does not permit theuncertainty model to be dynamically parameterized according to the current state of thedatabase. We introduce MCDB; a system for managing uncertain data that is based on aMonte Carlo approach. MCDB represents uncertainty via" VG functions;" which are used topseudorandomly generate realized values for uncertain attributes. VG functions can beparameterized on the results of SQL queries over" parameter tables" that are stored in thedatabase; facilitating what-if analyses. By storing parameters; and not probabilities; and …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,273,10
Conditional anomaly detection,Xiuyao Song; Mingxi Wu; Christopher Jermaine; Sanjay Ranka,When anomaly detection software is used as a data analysis tool; finding the hardest-to-detect anomalies is not the most critical task. Rather; it is often more important to make surethat those anomalies that are reported to the user are in fact interesting. If too manyunremarkable data points are returned to the user labeled as candidate anomalies; thesoftware can soon fall into disuse. One way to ensure that returned anomalies are useful isto make use of domain knowledge provided by the user. Often; the data in question includesa set of environmental attributes whose values a user would never consider to be directlyindicative of an anomaly. However; such attributes cannot be ignored because they have adirect effect on the expected distribution of the result attributes whose values can indicate ananomalous observation. This paper describes a general purpose method called …,IEEE Transactions on Knowledge and Data Engineering,2007,213,12
Synopses for massive data: Samples; histograms; wavelets; sketches,Graham Cormode; Minos Garofalakis; Peter J Haas; Chris Jermaine,Abstract Methods for Approximate Query Processing (AQP) are essential for dealing withmassive data. They are often the only means of providing interactive response times whenexploring massive datasets; and are also needed to handle high speed data streams. Thesemethods proceed by computing a lossy; compact synopsis of the data; and then executingthe query of interest against the synopsis rather than the entire dataset. We describe basicprinciples and recent developments in AQP. We focus on four key synopses: randomsamples; histograms; wavelets; and sketches. We consider issues such as accuracy; spaceand time efficiency; optimality; practicality; range of applicability; error bounds on queryanswers; and incremental maintenance. We also discuss the trade-offs between the differentsynopsis types.,Foundations and Trends in Databases,2012,196,15
Efficient data allocation over multiple channels at broadcast servers,Wai Gen Yee; Shamkant B Navathe; Edward Omiecinski; Chris Jermaine,Broadcast is a scalable way of disseminating data because broadcasting an item satisfies alloutstanding client requests for it. However; because the transmission medium is shared;individual requests may have high response times. In this paper; we show how to minimizethe average response time given multiple broadcast channels by optimally partitioning dataamong them. We also offer an approximation algorithm that is less complex than the optimaland show that its performance is near-optimal for a wide range of parameters. Finally; webriefly discuss the extensibility of our work with two simple; yet seldom researchedextensions; namely; handling varying sized items and generating single channel schedules.,IEEE Transactions on Computers,2002,145,12
Online aggregation for large mapreduce jobs,Niketan Pansare; Vinayak R Borkar; Chris Jermaine; Tyson Condie,ABSTRACT In online aggregation; a database system processes a user's aggregation queryin an online fashion. At all times during processing; the system gives the user an estimate ofthe final query result; with the confidence bounds that become tighter over time. In thispaper; we consider how online aggregation can be built into a MapReduce system for large-scale data processing. Given the MapReduce paradigm's close relationship with cloudcomputing (in that one might expect a large fraction of MapReduce jobs to be run in thecloud); online aggregation is a very attractive technology. Since large-scale cloudcomputations are typically pay-as-you-go; a user can monitor the accuracy obtained in anonline fashion; and then save money by killing the computation early once sufficientaccuracy has been obtained.,Proc. VLDB Endow,2011,141,12
Scalable approximate query processing with the DBO engine,Chris Jermaine; Subramanian Arumugam; Abhijit Pol; Alin Dobra,Abstract This article describes query processing in the DBO database system. Like otherdatabase systems designed for ad hoc analytic processing; DBO is able to compute theexact answers to queries over a large relational database in a scalable fashion. Unlike anyother system designed for analytic processing; DBO can constantly maintain a guess as tothe final answer to an aggregate query throughout execution; along with statisticallymeaningful bounds for the guess's accuracy. As DBO gathers more and more information;the guess gets more and more accurate; until it is 100&percnt; accurate as the query iscompleted. This allows users to stop the execution as soon as they are happy with the queryaccuracy; and thus encourages exploratory data analysis.,ACM Transactions on Database Systems (TODS),2008,132,10
The DataPath system: a data-centric analytic processing engine for large data warehouses,Subi Arumugam; Alin Dobra; Christopher M Jermaine; Niketan Pansare; Luis Perez,Abstract Since the 1970's; database systems have been" compute-centric". When acomputation needs the data; it requests the data; and the data are pulled through thesystem. We believe that this is problematic for two reasons. First; requests for data naturallyincur high latency as the data are pulled through the memory hierarchy; and second; itmakes it difficult or impossible for multiple queries or operations that are interested in thesame data to amortize the bandwidth and latency costs associated with their data access. Inthis paper; we describe a purely-push based; research prototype database system calledDataPath. DataPath is" data-centric". In DataPath; queries do not request data. Instead; dataare automatically pushed onto processors; where they are then processed by any interestedcomputation. We show experimentally on a multi-terabyte benchmark that this basic …,Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,91,0
Statistical change detection for multi-dimensional data,Xiuyao Song; Mingxi Wu; Christopher Jermaine; Sanjay Ranka,Abstract This paper deals with detecting change of distribution in multi-dimensional datasets. For a given baseline data set and a set of newly observed data points; we define astatistical test called the density test for deciding if the observed data points are sampledfrom the underlying distribution that produced the baseline data set. We define a test statisticthat is strictly distribution-free under the null hypothesis. Our experimental results show thatthe density test has substantially more power than the two existing methods for multi-dimensional change detection.,Proceedings of the 13th ACM SIGKDD international conference on Knowledge discovery and data mining,2007,83,12
Outlier detection by sampling with accuracy guarantees,Mingxi Wu; Christopher Jermaine,Abstract An effective approach to detecting anomalous points in a data set is distance-basedoutlier detection. This paper describes a simple sampling algorithm to effciently detectdistance-based outliers in domains where each and every distance computation is veryexpensive. Unlike any existing algorithms; the sampling algorithm requires a xed number ofdistance computations and can return good results with accuracy guarantees. The mostcomputationally expensive aspect of estimating the accuracy of the result is sorting all of thedistances computed by the sampling algorithm. The experimental study on two expensivedomains as well as ten additional real-life datasets demonstrates both the effciency andeffectiveness of the sampling algorithm in comparison with the state-of-the-art algorithm andthere liability of the accuracy guarantees.,Proceedings of the 12th ACM SIGKDD international conference on Knowledge discovery and data mining,2006,69,18
Closest-point-of-approach join for moving object histories,Subramanian Arumugam; Chris Jermaine,In applications that produce a large amount of data describing the paths of moving objects;there is a need to ask questions about the interaction of objects over a long recorded history.In this paper; we consider the problem of computing joins over massive moving objecthistories. The particular join that we study is the" Closest-Point-Of-Approach" join; whichasks: Given a massive moving object history; which objects approached within a distance'd'of one another? We carefully consider several relatively obvious strategies for computingthe answer to such a join; and then propose a novel; adaptive join algorithm which naturallyalters the way in which it computes the join in response to the characteristics of theunderlying data.,Data Engineering; 2006. ICDE'06. Proceedings of the 22nd International Conference on,2006,59,12
