A survey of top-k query processing techniques in relational database systems,Ihab F Ilyas; George Beskales; Mohamed A Soliman,Abstract Efficient processing of top-k queries is a crucial requirement in many interactiveenvironments that involve massive amounts of data. In particular; efficient top-k processingin domains such as the Web; multimedia search; and distributed systems has shown a greatimpact on performance. In this survey; we describe and classify top-k processing techniquesin relational databases. We discuss different design dimensions in the current techniquesincluding query models; data access methods; implementation levels; data and querycertainty; and supported scoring functions. We show the implications of each dimension onthe design of the underlying techniques. We also discuss top-k queries in XML domain; andshow their connections to relational approaches.,ACM Computing Surveys (CSUR),2008,730,10
Top-k query processing in uncertain databases,Mohamed A Soliman; Ihab F Ilyas; Kevin Chen-Chuan Chang,Top-k processing in uncertain databases is semantically and computationally different fromtraditional top-k processing. The interplay between score and uncertainty makes traditionaltechniques inapplicable. We introduce new probabilistic formulations for top-k queries. Ourformulations are based on" marriage" of traditional top-k semantics and possible worldssemantics. In the light of these formulations; we construct a framework that encapsulates astate space model and efficient query processing techniques to tackle the challenges ofuncertain data settings. We prove that our techniques are optimal in terms of the number ofaccessed tuples and materialized search states. Our experiments show the efficiency of ourtechniques under different data distributions with orders of magnitude improvement overnaive materialization of possible worlds.,Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,484,10
Supporting top-k join queries in relational databases,Ihab F Ilyas; Walid G Aref; Ahmed K Elmagarmid,Abstract Ranking queries; also known as top-k queries; produce results that are ordered onsome computed score. Typically; these queries involve joins; where users are usuallyinterested only in the top-k join results. Top-k queries are dominant in many emergingapplications; eg; multimedia retrieval by content; Web databases; data mining; middlewares;and most information retrieval applications. Current relational query processors do nothandle ranking queries efficiently; especially when joins are involved. In this paper; weaddress supporting top-k join queries in relational query processors. We introduce a newrank-join algorithm that makes use of the individual orders of its inputs to produce joinresults ordered on a user-specified scoring function. The idea is to rank the join resultsprogressively during the join operation. We introduce two physical query operators based …,The VLDB Journal—The International Journal on Very Large Data Bases,2004,453,10
RankSQL: query algebra and optimization for relational top-k queries,Chengkai Li; Kevin Chen-Chuan Chang; Ihab F Ilyas; Sumin Song,Abstract This paper introduces RankSQL; a system that provides a systematic and principledframework to support efficient evaluations of ranking (top-k) queries in relational databasesystems (RDBMS); by extending relational algebra and query optimization. Previously; top-kquery processing is studied in the middleware scenario or in RDBMS in a" piecemeal"fashion; ie; focusing on specific operator or sitting outside the core of query engines. Incontrast; we aim to support ranking as a first-class database construct. As a key insight; thenew ranking relationship can be viewed as another logical property of data; parallel to the"membership" property of relational data model. While membership is essentially supportedin RDBMS; the same support for ranking is clearly lacking. We address the fundamentalintegration of ranking in RDBMS in a way similar to how membership; ie; Boolean filtering …,Proceedings of the 2005 ACM SIGMOD international conference on Management of data,2005,307,4
CORDS: automatic discovery of correlations and soft functional dependencies,Ihab F Ilyas; Volker Markl; Peter Haas; Paul Brown; Ashraf Aboulnaga,Abstract The rich dependency structure found in the columns of real-world relationaldatabases can be exploited to great advantage; but can also cause query optimizers---whichusually assume that columns are statistically independent---to underestimate theselectivities of conjunctive predicates by orders of magnitude. We introduce CORDS; anefficient and scalable tool for automatic discovery of correlations and soft functionaldependencies between columns. CORDS searches for column pairs that might haveinteresting and useful dependency relations by systematically enumerating candidate pairsand simultaneously pruning unpromising candidates using a flexible set of heuristics. Arobust chi-squared analysis is applied to a sample of column values in order to identifycorrelations; and the number of distinct values in the sampled columns is analyzed to …,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,275,4
Efficient search for the top-k probable nearest neighbors in uncertain databases,George Beskales; Mohamed A Soliman; Ihab F Ilyas,Abstract Uncertainty pervades many domains in our lives. Current real-life applications; eg;location tracking using GPS devices or cell phones; multimedia feature extraction; andsensor data management; deal with different kinds of uncertainty. Finding the nearestneighbor objects to a given query point is an important query type in these applications. Inthis paper; we study the problem of finding objects with the highest marginal probability ofbeing the nearest neighbors to a query object. We adopt a general uncertainty modelallowing for data and query uncertainty. Under this model; we define new query semantics;and provide several efficient evaluation algorithms. We analyze the cost factors involved inquery evaluation; and present novel techniques to address the trade-offs among thesefactors. We give multiple extensions to our techniques including handling dependencies …,Proceedings of the VLDB Endowment,2008,167,10
Rank-aware query optimization,Ihab F Ilyas; Rahul Shah; Walid G Aref; Jeffrey Scott Vitter; Ahmed K Elmagarmid,Abstract Ranking is an important property that needs to be fully supported by currentrelational query engines. Recently; several rank-join query operators have been proposedbased on rank aggregation algorithms. Rank-join operators progressively rank the joinresults while performing the join operation. The new operators have a direct impact ontraditional query processing and optimization. We introduce a rank-aware query optimizationframework that fully integrates rank-join operators into relational query engines. Theframework is based on extending the System R dynamic programming algorithm in bothenumeration and pruning. We define ranking as an interesting property that triggers thegeneration of rank-aware query plans. Unlike traditional join operators; optimizing for rank-join operators depends on estimating the input cardinality of these operators. We …,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,144,4
Nile: A query processing engine for data streams,Moustafa A Hammad; Mohamed F Mokbel; Mohamed H Ali; Walid G Aref; Ann Christine Catlin; Ahmed K Elmagarmid; Mohamed Eltabakh; Mohamed G Elfeky; Thanaa M Ghanem; Robert Gwadera; Ihab F Ilyas; Mirette Marzouk; Xiaopeng Xiong,We present the demonstration of the design of" STEAM"; Purdue Boiler Makers' streamdatabase system that allows for the processing of continuous and snap-shot queries overdata streams. Specifically; the demonstration focuses on the query processing engine;"Nile". Nile extends the query processor engine of an object-relational databasemanagement system; PREDATOR; to process continuous queries over data streams. Nilesupports extended SQL operators that handle sliding-window execution as an approach torestrict the size of the stored state in operators such as join.,Data Engineering; 2004. Proceedings. 20th International Conference on,2004,140,10
NADEEF: a commodity data cleaning system,Michele Dallachiesa; Amr Ebaid; Ahmed Eldawy; Ahmed Elmagarmid; Ihab F Ilyas; Mourad Ouzzani; Nan Tang,Abstract Despite the increasing importance of data quality and the rich theoretical andpractical contributions in all aspects of data cleaning; there is no single end-to-end off-the-shelf solution to (semi-) automate the detection and the repairing of violations wrt a set ofheterogeneous and ad-hoc quality constraints. In short; there is no commodity platformsimilar to general purpose DBMSs that can be easily customized and deployed to solveapplication-specific data quality problems. In this paper; we present NADEEF; an extensible;generalized and easy-to-deploy data cleaning platform. NADEEF distinguishes between aprogramming interface and a core to achieve generality and extensibility. The programminginterface allows the users to specify multiple types of data quality rules; which uniformlydefine what is wrong with the data and (possibly) how to repair it through writing code that …,Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,136,4
Guided data repair,Mohamed Yakout; Ahmed K Elmagarmid; Jennifer Neville; Mourad Ouzzani; Ihab F Ilyas,Abstract In this paper we present GDR; a Guided Data Repair framework that incorporatesuser feedback in the cleaning process to enhance and accelerate existing automatic repairtechniques while minimizing user involvement. GDR consults the user on the updates thatare most likely to be beneficial in improving data quality. GDR also uses machine learningmethods to identify and apply the correct updates directly to the database without the actualinvolvement of the user on these specific updates. To rank potential updates for consultationby the user; we first group these repairs and quantify the utility of each group using thedecision-theory concept of value of information (VOI). We then apply active learning to orderupdates within a group based on their ability to improve the learned model. User feedback isused to repair the database and to adaptively refine the training set for the model. We …,Proceedings of the VLDB Endowment,2011,124,22
