Mars: a MapReduce framework on graphics processors,Bingsheng He; Wenbin Fang; Qiong Luo; Naga K Govindaraju; Tuyong Wang,Abstract We design and implement Mars; a MapReduce framework; on graphics processors(GPUs). MapReduce is a distributed programming framework originally proposed by Googlefor the ease of development of web search applications on a large number of commodityCPUs. Compared with CPUs; GPUs have an order of magnitude higher computation powerand memory bandwidth; but are harder to program since their architectures are designed asa special-purpose co-processor and their programming interfaces are typically for graphicsapplications. As the first attempt to harness GPU's power for MapReduce; we developedMars on an NVIDIA G80 GPU; which contains over one hundred processors; and evaluatedit in comparison with Phoenix; the state-of-the-art MapReduce framework on multi-coreCPUs. Mars hides the programming complexity of the GPU behind the simple and familiar …,Proceedings of the 17th international conference on Parallel architectures and compilation techniques,2008,815,12
Relational joins on graphics processors,Bingsheng He; Ke Yang; Rui Fang; Mian Lu; Naga Govindaraju; Qiong Luo; Pedro Sander,Abstract We present a novel design and implementation of relational join algorithms for new-generation graphics processing units (GPUs). The most recent GPU features include supportfor writing to random memory locations; efficient inter-processor communication; and aprogramming model for general-purpose computing. Taking advantage of these newfeatures; we design a set of data-parallel primitives such as split and sort; and use theseprimitives to implement indexed or non-indexed nested-loop; sort-merge and hash joins. Ouralgorithms utilize the high parallelism as well as the high memory bandwidth of the GPU;and use parallel computation and memory optimizations to effectively reduce memory stalls.We have implemented our algorithms on a PC with an NVIDIA G80 GPU and an Intel quad-core CPU. Our GPU-based join algorithms are able to achieve a performance …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,345,12
Relational query coprocessing on graphics processors,Bingsheng He; Mian Lu; Ke Yang; Rui Fang; Naga K Govindaraju; Qiong Luo; Pedro V Sander,Abstract Graphics processors (GPUs) have recently emerged as powerful coprocessors forgeneral purpose computation. Compared with commodity CPUs; GPUs have an order ofmagnitude higher computation power as well as memory bandwidth. Moreover; new-generation GPUs allow writes to random memory locations; provide efficient interprocessorcommunication through on-chip local memory; and support a general purpose parallelprogramming model. Nevertheless; many of the GPU features are specialized for graphicsprocessing; including the massively multithreaded architecture; the Single-Instruction-Multiple-Data processing style; and the execution model of a single application at a time.Additionally; GPUs rely on a bus of limited bandwidth to transfer data to and from the CPU;do not allow dynamic memory allocation from GPU kernels; and have little hardware …,ACM Transactions on Database Systems (TODS),2009,264,18
Leen: Locality/fairness-aware key partitioning for mapreduce in the cloud,Shadi Ibrahim; Hai Jin; Lu Lu; Song Wu; Bingsheng He; Li Qi,This paper investigates the problem of Partitioning Skew in MapReduce-based system. Ourstudies with Hadoop; a widely used MapReduce implementation; demonstrate that thepresence of partitioning skew causes a huge amount of data transfer during the shufflephase and leads to significant unfairness on the reduce input among different data nodes.As a result; the applications experience performance degradation due to the long datatransfer during the shuffle phase along with the computation skew; particularly in reducephase. We develop a novel algorithm named LEEN for locality-aware and fairness-awarekey partitioning in MapReduce. LEEN embraces an asynchronous map and reduce scheme.All buffered intermediate keys are partitioned according to their frequencies and the fairnessof the expected data distribution after the shuffle phase. We have integrated LEEN into …,Cloud Computing Technology and Science (CloudCom); 2010 IEEE Second International Conference on,2010,166,12
Distributed systems meet economics: Pricing in the cloud,Hongyi Wang; Qingfeng Jing; Rishan Chen; Bingsheng He; Zhengping Qian; Lidong Zhou,Abstract Cloud computing allows users to perform computation in a public cloud with apricing scheme typically based on incurred resource consumption. While cloud computing isoften considered as merely a new application for classic distributed systems; we argue that;by decoupling users from cloud providers with a pricing scheme as the bridge; cloudcomputing has fundamentally changed the landscape of system design and optimization.Our preliminary studies on Amazon EC2 cloud service and on a local cloud computingtestbed; have revealed an interesting interplay between distributed systems and economicsrelated to pricing. We believe that this new angle of looking at distributed systems potentiallyfosters new insights into cloud computing.,Proceedings of the 2nd USENIX conference on Hot topics in cloud computing,2010,165,18
Efficient gather and scatter operations on graphics processors,Bingsheng He; Naga K Govindaraju; Qiong Luo; Burton Smith,Abstract Gather and scatter are two fundamental data-parallel operations; where a largenumber of data items are read (gathered) from or are written (scattered) to given locations. Inthis paper; we study these two operations on graphics processing units (GPUs). Withsuperior computing power and high memory bandwidth; GPUs have become a commoditymultiprocessor platform for general-purpose high-performance computing. However; due tothe random access nature of gather and scatter; a naive implementation of the twooperations suffers from a low utilization of the memory bandwidth and consequently a long;unhidden memory latency. Additionally; the architectural details of the GPUs; in particular;the memory hierarchy design; are unclear to the programmers. Therefore; we design multi-pass gather and scatter operations to improve their data access locality; and develop a …,Proceedings of the 2007 ACM/IEEE conference on Supercomputing,2007,149,6
Mars: Accelerating mapreduce with graphics processors,Wenbin Fang; Bingsheng He; Qiong Luo; Naga K Govindaraju,We design and implement Mars; a MapReduce runtime system accelerated with graphicsprocessing units (GPUs). MapReduce is a simple and flexible parallel programmingparadigm originally proposed by Google; for the ease of large-scale data processing onthousands of CPUs. Compared with CPUs; GPUs have an order of magnitude highercomputation power and memory bandwidth. However; GPUs are designed as special-purpose coprocessors and their programming interfaces are less familiar than those on theCPUs to MapReduce programmers. To harness GPUs' power for MapReduce; wedeveloped Mars to run on NVIDIA GPUs; AMD GPUs as well as multicore CPUs.Furthermore; we integrated Mars into Hadoop; an open-source CPU-based MapReducesystem. Mars hides the programming complexity of GPUs behind the simple and familiar …,IEEE Transactions on Parallel and Distributed Systems,2011,139,15
Tree indexing on solid state drives,Yinan Li; Bingsheng He; Robin Jun Yang; Qiong Luo; Ke Yi,Abstract Large flash disks; or solid state drives (SSDs); have become an attractivealternative to magnetic hard disks; due to their high random read performance; low energyconsumption and other features. However; writes; especially small random writes; on flashdisks are inherently much slower than reads because of the erase-before-write mechanism.To address this asymmetry of read-write speeds in tree indexing on the flash disk; wepropose FD-tree; a tree index designed with the logarithmic method and fractionalcascading techniques. With the logarithmic method; an FD-tree consists of the head tree--asmall B+-tree on the top; and a few levels of sorted runs of increasing sizes at the bottom.This design is write-optimized for the flash disk; in particular; an index search will potentiallygo through more levels or visit more nodes; but random writes are limited to a small area …,Proceedings of the VLDB Endowment,2010,132,12
Medusa: Simplified graph processing on GPUs,Jianlong Zhong; Bingsheng He,Graphs are common data structures for many applications; and efficient graph processing isa must for application performance. Recently; the graphics processing unit (GPU) has beenadopted to accelerate various graph processing algorithms such as BFS and shortest paths.However; it is difficult to write correct and efficient GPU programs and even more difficult forgraph processing due to the irregularities of graph structures. To simplify graph processingon GPUs; we propose a programming framework called Medusa which enables developersto leverage the capabilities of GPUs by writing sequential C/C++ code. Medusa offers asmall set of user-defined APIs and embraces a runtime system to automatically executethose APIs in parallel on the GPU. We develop a series of graph-centric optimizations basedon the architecture features of GPUs for efficiency. Additionally; Medusa is extended to …,Parallel and Distributed Systems; IEEE Transactions on,2013,128,12
Database compression on graphics processors,Wenbin Fang; Bingsheng He; Qiong Luo,Abstract Query co-processing on graphics processors (GPUs) has become an effectivemeans to improve the performance of main memory databases. However; this co-processingrequires the data transfer between the main memory and the GPU memory via a low-bandwidth PCI-E bus. The overhead of such data transfer becomes an important factor; evena bottleneck; for query co-processing performance on the GPU. In this paper; we propose touse compression to alleviate this performance problem. Specifically; we implement ninelightweight compression schemes on the GPU and further study the combinations of theseschemes for a better compression ratio. We design a compression planner to find theoptimal combination. Our experiments demonstrate that the GPU-based compression anddecompression achieved a processing speed up to 45 and 56 GB/s respectively. Using …,Proceedings of the VLDB Endowment,2010,124,12
