Timber: A native XML database,Hosagrahar V Jagadish; Shurug Al-Khalifa; Adriane Chapman; Laks VS Lakshmanan; Andrew Nierman; Stelios Paparizos; Jignesh M Patel; Divesh Srivastava; Nuwee Wiwatwattana; Yuqing Wu; Cong Yu,Abstract This paper describes the overall design and architecture of the Timber XMLdatabase system currently being implemented at the University of Michigan. The system isbased upon a bulk algebra for manipulating trees; and natively stores XML. New accessmethods have been developed to evaluate queries in the XML context; and new costestimation and query optimization techniques have also been developed. We presentperformance numbers to support some of our design decisions. We believe that the keyintellectual contribution of this system is a comprehensive set-at-a-time query processingability in a native XML store; with all the standard components of relational queryprocessing; including algebraic rewriting and a cost-based optimizer.,The VLDB Journal—The International Journal on Very Large Data Bases,2002,568
Schema-free xquery,Yunyao Li; Cong Yu; HV Jagadish,Abstract The widespread adoption of XML holds out the promise that document structure canbe exploited to specify precise database queries. However; the user may have only a limitedknowledge of the XML structure; and hence may be unable to produce a correct XQuery;especially in the context of a heterogeneous information collection. The default is to usekeyword-based search and we are all too familiar with how difficult it is to obtain preciseanswers by these means. We seek to address these problems by introducing the notion ofMeaningful Lowest Common Ancestor Structure (MLCAS) for finding related nodes within anXML document. By automatically computing MLCAS and expanding ambiguous tag names;we add new functionality to XQuery and enable users to take full advantage of XQuery inquerying XML data precisely and efficiently without requiring (perfect) knowledge of the …,Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,476
Web-scale data integration: You can only afford to pay as you go,Jayant Madhavan; Shawn R Jeffery; Shirley Cohen; Xin Dong; David Ko; Cong Yu; Alon Halevy,ABSTRACT The World Wide Web is witnessing an increase in the amount of structuredcontent–vast heterogeneous collections of structured data are on the rise due to the DeepWeb; annotation schemes like Flickr; and sites like Google Base. While this phenomenon iscreating an opportunity for structured data management; dealing with heterogeneity on theweb-scale presents many new challenges. In this paper; we highlight these challenges intwo scenarios–the Deep Web and Google Base. We contend that traditional data integrationtechniques are no longer valid in the face of such heterogeneity and scale. We propose anew data integration architecture; PAYGO; which is inspired by the concept of dataspacesand emphasizes pay-as-you-go data management as means for achieving web-scale dataintegration.,*,2007,429
BRL1 and BRL3 are novel brassinosteroid receptors that function in vascular differentiation in Arabidopsis,Ana Caño-Delgado; Yanhai Yin; Cong Yu; Dionne Vafeados; Santiago Mora-García; Jin-Chen Cheng; Kyoung Hee Nam; Jianming Li; Joanne Chory,Plant steroid hormones; brassinosteroids (BRs); are perceived by the plasma membrane-localized leucine-rich-repeat-receptor kinase BRI1. Based on sequence similarity; we haveidentified three members of the BRI1 family; named BRL1; BRL2 and BRL3. BRL1 andBRL3; but not BRL2; encode functional BR receptors that bind brassinolide; the most activeBR; with high affinity. In agreement; only BRL1 and BRL3 can rescue bri1 mutants whenexpressed under the control of the BRI1 promoter. While BRI1 is ubiquitously expressed ingrowing cells; the expression of BRL1 and BRL3 is restricted to non-overlapping subsets ofvascular cells. Loss-of-function of brl1 causes abnormal phloem: xylem differentiation ratiosand enhances the vascular defects of a weak bri1 mutant. bri1 brl1 brl3 triple mutantsenhance bri1 dwarfism and also exhibit abnormal vascular differentiation. Thus …,Development,2004,375
Group recommendation: Semantics and efficiency,Sihem Amer-Yahia; Senjuti Basu Roy; Ashish Chawlat; Gautam Das; Cong Yu,Abstract We study the problem of group recommendation. Recommendation is an importantinformation exploration paradigm that retrieves interesting items for users based on theirprofiles and past activities. Single user recommendation has received significant attention inthe past due to its extensive use in Amazon and Netflix. How to recommend to a group ofusers who may or may not share similar tastes; however; is still an open problem. The needfor group recommendation arises in many scenarios: a movie for friends to watch together; atravel destination for a family to spend a holiday break; and a good restaurant for colleaguesto have a working lunch. Intuitively; items that are ideal for recommendation to a group maybe quite different from those for individual members. In this paper; we analyze the desiderataof group recommendation and propose a formal semantics that accounts for both item …,Proceedings of the VLDB Endowment,2009,253
Data integration with uncertainty,Xin Dong; Alon Y Halevy; Cong Yu,Abstract This paper reports our first set of results on managing uncertainty in dataintegration. We posit that data-integration systems need to handle uncertainty at three levels;and do so in a principled fashion. First; the semantic mappings between the data sourcesand the mediated schema may be approximate because there may be too many of them tobe created and maintained or because in some domains (eg; bioinformatics) it is not clearwhat the mappings should be. Second; queries to the system may be posed with keywordsrather than in a structured form. Third; the data from the sources may be extracted usinginformation extraction techniques and so may yield imprecise data. As a first step to buildingsuch a system; we introduce the concept of probabilistic schema mappings and analyzetheir formal foundations. We show that there are two possible semantics for such …,Proceedings of the 33rd international conference on Very large data bases,2007,251
Constraint-based XML query rewriting for data integration,Cong Yu; Lucian Popa,Abstract We study the problem of answering queries through a target schema; given a set ofmappings between one or more source schemas and this target schema; and given that thedata is at the sources. The schemas can be any combination of relational or XML schemas;and can be independently designed. In addition to the source-to-target mappings; weconsider as part of the mapping scenario a set of target constraints specifying additionalproperties on the target schema. This becomes particularly important when integrating datafrom multiple data sources with overlapping data and when such constraints can expressdata merging rules at the target. We define the semantics of query answering in such anintegration scenario; and design two novel algorithms; basic query rewrite and queryresolution; to implement the semantics. The basic query rewrite algorithm reformulates …,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,247
Automatic construction of travel itineraries using social breadcrumbs,Munmun De Choudhury; Moran Feldman; Sihem Amer-Yahia; Nadav Golbandi; Ronny Lempel; Cong Yu,Abstract Vacation planning is one of the frequent---but nonetheless laborious---tasks thatpeople engage themselves with online; requiring skilled interaction with a multitude ofresources. This paper constructs intra-city travel itineraries automatically by tapping a latentsource reflecting geo-temporal breadcrumbs left by millions of tourists. For example; thepopular rich media sharing site; Flickr; allows photos to be stamped by the time of when theywere taken and be mapped to Points Of Interests (POIs) by geographical (ie latitude-longitude) and semantic (eg; tags) metadata. Leveraging this information; we constructitineraries following a two-step approach. Given a city; we first extract photo streams ofindividual users. Each photo stream provides estimates on where the user was; how long hestayed at each place; and what was the transit time between places. In the second step …,Proceedings of the 21st ACM conference on Hypertext and hypermedia,2010,225
Making database systems usable,HV Jagadish; Adriane Chapman; Aaron Elkiss; Magesh Jayapandian; Yunyao Li; Arnab Nandi; Cong Yu,Abstract Database researchers have striven to improve the capability of a database in termsof both performance and functionality. We assert that the usability of a database is asimportant as its capability. In this paper; we study why database systems today are sodifficult to use. We identify a set of five pain points and propose a research agenda toaddress these. In particular; we introduce a presentation data model and recommend directdata manipulation with a schema later approach. We also stress the importance ofprovenance and of consistency across presentation models.,Proceedings of the 2007 ACM SIGMOD international conference on Management of data,2007,225
Finding frequent items in probabilistic data,Qin Zhang; Feifei Li; Ke Yi,Abstract Computing statistical information on probabilistic data has attracted a lot of attentionrecently; as the data generated from a wide range of data sources are inherently fuzzy oruncertain. In this paper; we study an important statistical query on probabilistic data: findingthe frequent items. One straightforward approach to identify the frequent items in aprobabilistic data set is to simply compute the expected frequency of an item and decide if itexceeds a certain fraction of the expected size of the whole data set. However; this simpledefinition misses important information about the internal structure of the probabilistic dataand the interplay among all the uncertain entities. Thus; we propose a new definition basedon the possible world semantics that has been widely adopted for many query types inuncertain data management; trying to find all the items that are likely to be frequent in a …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,218
