Slim-trees: High performance metric trees minimizing overlap between nodes,Caetano Traina Jr; Agma Traina; Bernhard Seeger; Christos Faloutsos,Abstract In this paper we present the Slim-tree; a dynamic tree for organizing metric datasetsin pages of fixed size. The Slim-tree uses the “fat-factor” which provides a simple way toquantify the degree of overlap between the nodes in a metric tree. It is well-known that thedegree of overlap directly affects the query performance of index structures. There are manysuggestions to reduce overlap in multidimensional index structures; but the Slim-tree is thefirst metric structure explicitly designed to reduce the degree of overlap. Moreover; wepresent new algorithms for inserting objects and splitting nodes. The new insertion algorithmleads to a tree with high storage utilization and improved query performance; whereas thenew split algorithm runs considerably faster than previous ones; generally without sacrificingsearch performance. Results obtained from experiments with real-world data sets show …,International Conference on Extending Database Technology,2000,339
Fast indexing and visualization of metric data sets using slim-trees,Caetano Traina Jr; Agma Traina; Christos Faloutsos; Bernhard Seeger,Many recent database applications need to deal with similarity queries. For suchapplications; it is important to measure the similarity between two objects using the distancebetween them. Focusing on this problem; this paper proposes the slim-tree; a new dynamictree for organizing metric data sets in pages of fixed size. The slim-tree uses the triangleinequality to prune the distance calculations that are needed to answer similarity queriesover objects in metric spaces. The proposed insertion algorithm uses new policies to selectthe nodes where incoming objects are stored. When a node overflows; the slim-tree uses aminimal spanning tree to help with the splitting. The new insertion algorithm leads to a treewith high storage utilization and improved query performance. The slim-tree is a metricaccess method that tackles the problem of overlaps between nodes in metric spaces and …,Knowledge and Data Engineering; IEEE Transactions on,2002,230
Fast feature selection using fractal dimension,Caetano Traina; Agma Traina; Leejay Wu; Christos Faloutsos,Abstract Dimensionality curse and dimensionality reduction are two issues that haveretained high interest for data mining; machine learning; multimedia indexing; andclustering. We present a fast; scalable algorithm to quickly select the most importantattributes (dimensions) for a given set of n-dimensional vectors. In contrast to older methods;our method has the following desirable properties:(a) it does not do rotation of attributes;thus leading to easy interpretation of the resulting attributes;(b) it can spot attributes thathave nonlinear correlations;(c) it requires a constant number of passes over the dataset;(d) itgives a good estimate on how many attributes we should keep. The idea is to use the'fractal'dimension of a dataset as a good approximation of its intrinsic dimension; and to dropattributes that do not affect it. We applied our method on real and synthetic datasets …,*,2000,203
Clustering very large multi-dimensional datasets with mapreduce,Robson Leonardo Ferreira Cordeiro; Caetano Traina Junior; Agma Juci Machado Traina; Julio López; U Kang; Christos Faloutsos,Abstract Given a very large moderate-to-high dimensionality dataset; how could one clusterits points? For datasets that don't fit even on a single disk; parallelism is a first class option.In this paper we explore MapReduce for clustering this kind of data. The main questions are(a) how to minimize the I/O cost; taking into account the already existing data partition (eg;on disks); and (b) how to minimize the network cost among processing nodes. Either of themmay be a bottleneck. Thus; we propose the Best of both Worlds--BoW method; thatautomatically spots the bottleneck and chooses a good strategy. Our main contributionsare:(1) We propose BoW and carefully derive its cost functions; which dynamically choosethe best strategy;(2) We show that BoW has numerous desirable features: it can work withmost serial clustering methods as a plugged-in clustering subroutine; it balances the cost …,Proceedings of the 17th ACM SIGKDD international conference on Knowledge discovery and data mining,2011,164
Similarity search without tears: the OMNI-family of all-purpose access methods,R Filho; Agma Traina; C Traina; Christos Faloutsos,*,PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON DATA ENGINEERING,2001,143
On query result diversification,Marcos R Vieira; Humberto L Razente; Maria CN Barioni; Marios Hadjieleftheriou; Divesh Srivastava; Caetano Traina; Vassilis J Tsotras,In this paper we describe a general framework for evaluation and optimization of methodsfor diversifying query results. In these methods; an initial ranking candidate set produced bya query is used to construct a result set; where elements are ranked with respect torelevance and diversity features; ie; the retrieved elements should be as relevant aspossible to the query; and; at the same time; the result set should be as diverse as possible.While addressing relevance is relatively simple and has been heavily studied; diversity is aharder problem to solve. One major contribution of this paper is that; using the aboveframework; we adapt; implement and evaluate several existing methods for diversifyingquery results. We also propose two new approaches; namely the Greedy with MarginalContribution (GMC) and the Greedy Randomized with Neighborhood Expansion (GNE) …,Data Engineering (ICDE); 2011 IEEE 27th International Conference on,2011,113
Retrieval by content of medical images using texture for tissue identification,Joaquim Cezar Felipe; Agma JM Traina; Caetano Traina Jr,This work aims at supporting the retrieval and indexing of medical images by extracting andorganizing intrinsic features of them; more specifically texture attributes from images. A toolfor obtaining the relevant textures was implemented This tool retrieves and classifies imagesusing the extracted values; and allows the user to issue similarity queries. The application ofthe proposed method on images has given encouraging results that motivate to apply themethod as a basis to more experiments; at diversified contexts. The accuracy degreeobtained from the precision and recall plots was always over 90% for queries asking forsimilar images for up to 20% of the database.,Computer-Based Medical Systems; 2003. Proceedings. 16th IEEE Symposium,2003,107
Spatial join selectivity using power laws,Christos Faloutsos; Bernhard Seeger; Agma Traina; Caetano Traina Jr,Abstract We discovered a surprising law governing the spatial join selectivity across two setsof points. An example of such a spatial join is “find the libraries that are within 10 miles ofschools”. Our law dictates that the number of such qualifying pairs follows a power law;whose exponent we call “pair-count exponent”(PC). We show that this law also holds for self-spatial-joins (“find schools within 5 miles of other schools”) in addition to the general casethat the two point-sets are distinct. Our law holds for many real datasets; including diverseenvironments (geographic datasets; feature vectors from biology data; galaxy data fromastronomy). In addition; we introduce the concept of the Box-Occupancy-Product-Sum(BOPS) plot; and we show that it can compute the pair-count exponent in a timely manner;reducing the run time by orders of magnitude; from quadratic to linear. Due to the pair …,ACM SIGMOD Record,2000,105
DBM-Tree: a dynamic metric access method sensitive to local density data,Marcos R Vieira; Caetano Traina Jr; Fabio JT Chino; Agma JM Traina,*,Journal of Information and Data Management,2010,74
DBM-tree: a dynamic metric access method sensitive to local density data,Marcos R Vieira; Caetano Traina; Fabio JT Chino; Agma JM Traina,*,In SBBD,2004,74
