Active database systems,Norman W Paton; Oscar Díaz,Abstract Active database systems support mechanisms that enable them to respondautomatically to events that are taking place either inside or outside the database systemitself. Considerable effort has been directed towards improving understanding of suchsystems in recent years; and many different proposals have been made and applicationssuggested. This high level of activity has not yielded a single agreed-upon standardapproach to the integration of active functionality with conventional database systems; buthas led to improved understanding of active behavior description languages; executionmodels; and architectures. This survey presents the fundamental characteristics of activedatabase systems; describes a collection of representative systems within a commonframework; considers the consequences for implementations of certain design decisions …,ACM Computing Surveys (CSUR),1999,827
A common open representation of mass spectrometry data and its application to proteomics research,Patrick GA Pedrioli; Jimmy K Eng; Robert Hubley; Mathijs Vogelzang; Eric W Deutsch; Brian Raught; Brian Pratt; Erik Nilsson; Ruth H Angeletti; Rolf Apweiler; Kei Cheung; Catherine E Costello; Henning Hermjakob; Sequin Huang; Randall K Julian Jr; Eugene Kapp; Mark E McComb; Stephen G Oliver; Gilbert Omenn; Norman W Paton; Richard Simpson; Richard Smith; Chris F Taylor; Weimin Zhu; Ruedi Aebersold,Abstract A broad range of mass spectrometers are used in mass spectrometry (MS)-basedproteomics research. Each type of instrument possesses a unique design; data system andperformance specifications; resulting in strengths and weaknesses for different types ofexperiments. Unfortunately; the native binary data formats produced by each type of massspectrometer also differ and are usually proprietary. The diverse; nontransparent nature ofthe data structure complicates the integration of new instruments into preexistinginfrastructure; impedes the analysis; exchange; comparison and publication of results fromdifferent experiments and laboratories; and prevents the bioinformatics community fromaccessing data sets required for software development. Here; we introducethe'mzXML'format; an open; generic XML (extensible markup language) representation of …,Nature biotechnology,2004,763
The minimum information about a proteomics experiment (MIAPE),Chris F Taylor; Norman W Paton; Kathryn S Lilley; Pierre-Alain Binz; Randall K Julian Jr; Andrew R Jones; Weimin Zhu; Rolf Apweiler; Ruedi Aebersold; Eric W Deutsch; Michael J Dunn; Albert JR Heck; Alexander Leitner; Marcus Macht; Matthias Mann; Lennart Martens; Thomas A Neubert; Scott D Patterson; Peipei Ping; Sean L Seymour; Puneet Souda; Akira Tsugita; Joel Vandekerckhove; Thomas M Vondriska; Julian P Whitelegge; Marc R Wilkins; Ioannnis Xenarios; John R Yates III; Henning Hermjakob,Abstract Both the generation and the analysis of proteomics data are now widespread; andhigh-throughput approaches are commonplace. Protocols continue to increase in complexityas methods and technologies evolve and diversify. To encourage the standardizedcollection; integration; storage and dissemination of proteomics data; the Human ProteomeOrganization's Proteomics Standards Initiative develops guidance modules for reporting theuse of techniques such as gel electrophoresis and mass spectrometry. This paper describesthe processes and principles underpinning the development of these modules; discussesthe ramifications for various interest groups such as experimentalists; funders; publishersand the private sector; addresses the issue of overlap with other reporting guidelines; andhighlights the criticality of appropriate tools and resources in enabling'MIAPE-compliant' …,Nature biotechnology,2007,620
The design and implementation of Grid database services in OGSA‐DAI,Mario Antonioletti; Malcolm Atkinson; Rob Baxter; Andrew Borley; Neil P Chue Hong; Brian Collins; Neil Hardman; Alastair C Hume; Alan Knox; Mike Jackson; Amy Krause; Simon Laws; James Magowan; Norman W Paton; Dave Pearson; Tom Sugden; Paul Watson; Martin Westhead,Abstract Initially; Grid technologies were principally associated with supercomputer centresand large-scale scientific applications in physics and astronomy. They are now increasinglyseen as being relevant to many areas of e-Science and e-Business. The emergence of theOpen Grid Services Architecture (OGSA); to complement the ongoing activity on WebServices standards; promises to provide a service-based platform that can meet the needs ofboth business and scientific applications. Early Grid applications focused principally on thestorage; replication and movement of file-based data. Now the need for the full integration ofdatabase technologies with Grid middleware is widely recognized. Not only do many Gridapplications already use databases for managing metadata; but increasingly many areassociated with large databases of domain-specific information (eg biological or …,Concurrency and Computation: Practice and Experience,2005,415
Active rules in database systems,Norman W Paton,Active rules provide a new and important method for designing databases and the subject isseeing an increasing amount of attention from commercial database companies. This bookprovides a timely survey of the field from the point of view of some of the subject's mostactive researchers. The book is divided into several parts; organized by theme: the first;Fundamentals covers the underlying methodology reagrding active rules; next comes acollection of chapters which cover formal specification; rule analysis; performance analysis;and support tools; the third part is devoted to a number of chapters covering theimplementation of active rules in a number of commercial systems. Finally; come sections onapplications and future directions that research may take. All researchers in databases willfind this provides a valuable overview of this topic.,*,2012,363
TAMBIS: transparent access to multiple bioinformatics information sources,Robert Stevens; Patricia Baker; Sean Bechhofer; Gary Ng; Alex Jacoby; Norman W Paton; Carole A Goble; Andy Brass,Abstract Summary: TAMBIS (Transparent Access to Multiple Bioinformatics InformationSources) is an application that allows biologists to ask rich and complex questions over arange of bioinformatics resources. It is based on a model of the knowledge of the conceptsand their relationships in molecular biology and bioinformatics. Availability: TAMBIS isavailable as an applet from http://img. cs. man. ac. uk/tambis Supplementary Information: Afull user manual; tutorial and videos can be found at http://img. cs. man. ac. uk/tambis.Contact: tambis@ cs. man. ac. uk,Bioinformatics,2000,347
An ontology for bioinformatics applications.,Patricia G.  Baker; Carole A.  Goble; Sean Bechhofer; Norman W.  Paton; Robert Stevens; Andy Brass,Abstract MOTIVATION: An ontology of biological terminology provides a model of biologicalconcepts that can be used to form a semantic framework for many data storage; retrieval andanalysis tasks. Such a semantic framework could be used to underpin a range of importantbioinformatics tasks; such as the querying of heterogeneous bioinformatics sources or thesystematic annotation of experimental results. RESULTS: This paper provides an overviewof an ontology [the Transparent Access to Multiple Biological Information Sources (TAMBIS)ontology or TaO] that describes a wide range of bioinformatics concepts. The present paperdescribes the mechanisms used for delivering the ontology and discusses the ontology'sdesign and organization; which are crucial for maintaining the coherence of a largecollection of concepts and their relationships. AVAILABILITY: The TAMBIS system; which …,Bioinformatics (Oxford; England),1999,322
A systematic approach to modeling; capturing; and disseminating proteomics experimental data,Chris F Taylor; Norman W Paton; Kevin L Garwood; Paul D Kirby; David A Stead; Zhikang Yin; Eric W Deutsch; Laura Selway; Janet Walker; Isabel Riba-Garcia; Shabaz Mohammed; Michael J Deery; Julie A Howard; Tom Dunkley; Ruedi Aebersold; Douglas B Kell; Kathryn S Lilley; Peter Roepstorff; John R Yates III; Andy Brass; Alistair JP Brown; Phil Cash; Simon J Gaskell; Simon J Hubbard; Stephen G Oliver,Abstract Both the generation and the analysis of proteome data are becoming increasinglywidespread; and the field of proteomics is moving incrementally toward high-throughputapproaches. Techniques are also increasing in complexity as the relevant technologiesevolve. A standard representation of both the methods used and the data generated inproteomics experiments; analogous to that of the MIAME (minimum information about amicroarray experiment) guidelines for transcriptomics; and the associated MAGE (microarraygene expression) object model and XML (extensible markup language) implementation; hasyet to emerge. This hinders the handling; exchange; and dissemination of proteomics data.Here; we present a UML (unified modeling language) approach to proteomics experimentaldata; describe XML and SQL (structured query language) implementations of that model …,Nature biotechnology,2003,299
A proposed framework for the description of plant metabolomics experiments and their results,Helen Jenkins; Nigel Hardy; Manfred Beckmann; John Draper; Aileen R Smith; Janet Taylor; Oliver Fiehn; Royston Goodacre; Raoul J Bino; Robert Hall; Joachim Kopka; Geoffrey A Lane; B Markus Lange; Jang R Liu; Pedro Mendes; Basil J Nikolau; Stephen G Oliver; Norman W Paton; Sue Rhee; Ute Roessner-Tunali; Kazuki Saito; Jørn Smedsgaard; Lloyd W Sumner; Trevor Wang; Sean Walsh; Eve Syrkin Wurtele; Douglas B Kell,Abstract The study of the metabolite complement of biological samples; known asmetabolomics; is creating large amounts of data; and support for handling these data sets isrequired to facilitate meaningful analyses that will answer biological questions. We present adata model for plant metabolomics known as ArMet (architecture for metabolomics). Itencompasses the entire experimental time line from experiment definition and description ofbiological source material; through sample growth and preparation to the results of chemicalanalysis. Such formal data descriptions; which specify the full experimental context; enableprincipled comparison of data sets; allow proper interpretation of experimental results;permit the repetition of experiments and provide a basis for the design of systems for datastorage and transmission. The current design and example implementations are freely …,Nature biotechnology,2004,285
TAMBIS: Transparent access to multiple bioinformatics information sources.,Patricia G Baker; Andy Brass; Sean Bechhofer; Carole A Goble; Norman W Paton; Robert Stevens,Abstract The TAMBIS project aims to provide transparent access to disparate biologicaldatabases and analysis tools; enabling users to utilize a wide range of resources with theminimum of effort. A prototype system has been developed that includes a knowledge baseof biological terminology (the biological Concept Model); a model of the underlying datasources (the Source Model) and a 'knowledge-driven'user interface. Biological concepts arecaptured in the knowledge base using a description logic called GRAIL. The Concept Modelprovides the user with the concepts necessary to construct a wide range of multiple-sourcequeries; and the user interface provides a flexible means of constructing and manipulatingthose queries. The Source Model provides a description of the underlying sources andmappings between terms used in the sources and terms in the biological Concept Model …,Ismb,1998,263
