Progressive skyline computation in database systems,Dimitris Papadias; Yufei Tao; Greg Fu; Bernhard Seeger,Abstract The skyline of a d-dimensional dataset contains the points that are not dominatedby any other point on all dimensions. Skyline computation has recently receivedconsiderable attention in the database community; especially for progressive methods thatcan quickly return the initial results without reading the entire database. All the existingalgorithms; however; have some serious shortcomings which limit their applicability inpractice. In this article we develop branch-and-bound skyline (BBS); an algorithm based onnearest-neighbor search; which is I/O optimal; that is; it performs a single access only tothose nodes that may contain skyline points. BBS is simple to implement and supports alltypes of progressive processing (eg; user preferences; arbitrary dimensionality; etc).Furthermore; we propose several interesting variations of skyline computation; and show …,ACM Transactions on Database Systems (TODS),2005,865
An optimal and progressive algorithm for skyline queries,Dimitris Papadias; Yufei Tao; Greg Fu; Bernhard Seeger,Abstract The skyline of a set of d-dimensional points contains the points that are notdominated by any other point on all dimensions. Skyline computation has recently receivedconsiderable attention in the database community; especially for progressive (or online)algorithms that can quickly return the first skyline points without having to read the entiredata file. Currently; the most efficient algorithm is NN (< u> n</u> earest< u> n</u>eighbors); which applies the divide-and-conquer framework on datasets indexed by R-trees.Although NN has some desirable features (such as high speed for returning the initialskyline points; applicability to arbitrary data distributions and dimensions); it also presentsseveral inherent disadvantages (need for duplicate elimination if d> 2; multiple accesses ofthe same node; large space overhead). In this paper we develop BBS (< u> b</u> ranch …,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,858
Query processing in spatial network databases,Dimitris Papadias; Jun Zhang; Nikos Mamoulis; Yufei Tao,Abstract Despite the importance of spatial networks in real-life applications; most of thespatial database literature focuses on Euclidean spaces. In this paper we propose anarchitecture that integrates network and Euclidean information; capturing pragmaticconstraints. Based on this architecture; we develop a Euclidean restriction and a networkexpansion framework that take advantage of location and connectivity to efficiently prune thesearch space. These frameworks are successfully applied to the most popular spatialqueries; namely nearest neighbors; range search; closest pairs and e-distance joins; in thecontext of spatial network databases.,Proceedings of the 29th international conference on Very large data bases-Volume 29,2003,771
Preventing location-based identity inference in anonymous spatial queries,Panos Kalnis; Gabriel Ghinita; Kyriakos Mouratidis; Dimitris Papadias,The increasing trend of embedding positioning capabilities (for example; GPS) in mobiledevices facilitates the widespread use of location-based services. For such applications tosucceed; privacy and confidentiality are essential. Existing privacy-enhancing techniquesrely on encryption to safeguard communication channels; and on pseudonyms to protectuser identities. Nevertheless; the query contents may disclose the physical location of theuser. In this paper; we present a framework for preventing location-based identity inferenceof users who issue spatial queries to location-based services. We propose transformationsbased on the well-established K-anonymity concept to compute exact answers for range andnearest neighbor search; without revealing the query source. Our methods optimize theentire process of anonymizing the requests and processing the transformed spatial …,IEEE transactions on knowledge and data engineering,2007,745
The TPR*-tree: an optimized spatio-temporal access method for predictive queries,Yufei Tao; Dimitris Papadias; Jimeng Sun,Abstract A predictive spatio-temporal query retrieves the set of moving objects that willintersect a query window during a future time interval. Currently; the only access method forprocessing such queries in practice is the TPR-tree. In this paper we first perform an analysisto determine the factors that affect the performance of predictive queries and show thatseveral of these factors are not considered by the TPR-tree; which uses theinsertion/deletion algorithms of the R*-tree designed for static data. Motivated by this; wepropose a new index structure called the TPR*-tree; which takes into account the uniquefeatures of dynamic objects through a set of improved construction algorithms. In addition;we provide cost models that determine the optimal performance achievable by any data-partition spatio-temporal access method. Using experimental comparison; we illustrate …,Proceedings of the 29th international conference on Very large data bases-Volume 29,2003,713
Continuous nearest neighbor search,Yufei Tao; Dimitris Papadias; Qiongmao Shen,A continuous nearest neighbor query retrieves the nearest neighbor (NN) of every point on aline segment. The result contains a set of tuples; such that point is the NN of all points in thecorresponding interval. Existing methods for continuous nearest neighbor search are basedon the repetitive application of simple NN algorithms; which incurs significant overhead. Inthis paper; one proposes techniques that solve the problem by performing a single query forthe whole input segment. As a result; the cost; depending on the query and datasetcharacteristics; may drop by orders of magnitude. CNN queries are essential for severalapplications such as location-based commerce and geographic informationsystems.Continuous Nearest Neighbor Search Yufei Tao Dimitris Papadias Qiongmao ShenDepartment of Computer Science Hong Kong University of Science and Technology …,*,2002,577
Efficient OLAP operations in spatial data warehouses,Dimitris Papadias; Panos Kalnis; Jun Zhang; Yufei Tao,Abstract Spatial databases store information about the position of individual objects inspace. In many applications however; such as traffic supervision or mobile communications;only summarized data; like the number of cars in an area or phones serviced by a cell; isrequired. Although this information can be obtained from transactional spatial databases; itscomputation is expensive; rendering online processing inapplicable. Driven by the non-spatial paradigm; spatial data warehouses can be constructed to accelerate spatial OLAPoperations. In this paper we consider the star-schema and we focus on the spatialdimensions. Unlike the non-spatial case; the groupings and the hierarchies can benumerous and unknown at design time; therefore the well-known materialization techniquesare not directly applicable. In order to address this problem; we construct an ad-hoc …,International Symposium on Spatial and Temporal Databases,2001,437
The mv3r-tree: A spatio-temporal access method for timestamp and interval queries,Yufei Tao; Dimitris Papadias,Among the various types of spatio-temporal queries; the most common ones involve windowqueries in time. In particular; timestamp (or timeslice) queries retrieve all the objects thatintersect a window at a specific timestamp. Interval queries include multiple consecutivetimestamps. Although several indexes have been developed for either type; currently theredoes not exist a structure that can efficiently process both query types. This is a significantproblem due to the fundamental importance of these queries in any spatio-temporal systemthat deals with historical information retrieval. Our paper addresses the problem byproposing the MV3R-tree; a structure that utilizes the concepts of multi-version B-trees and3D R-trees. Extensive experimentation proves that MV3R-trees compare favorably withspecialized structures aimed at timestamp and interval window queries; both in terms of …,Proceedings of Very Large Data Bases Conference (VLDB); 11-14 September; Rome,2001,436
Computer supported argumentation and collaborative decision making: the HERMES system,Nikos Karacapilidis; Dimitris Papadias,Abstract Collaborative decision making problems can be addressed through argumentativediscourse and collaboration among the users involved. Consensus is achieved through theprocess of collaboratively considering alternative understandings of the problem; competinginterests; priorities and constraints. The application of formal modeling and analysis tools tosolve the related processes is impossible before the problem can be articulated in a conciseand agreed upon manner. This paper describes H ermes; a system that augments classicaldecision making approaches by supporting argumentative discourse among decisionmakers. It is fully implemented in Java and runs on the Web; thus providing relativelyinexpensive access to a broad public. Using an illustrative example; we present theargumentation elements; discourse acts and reasoning mechanisms involved in H ermes …,Information systems,2001,386
Conceptual partitioning: An efficient method for continuous nearest neighbor monitoring,Kyriakos Mouratidis; Dimitris Papadias; Marios Hadjieleftheriou,Abstract Given a set of objects P and a query point q; ak nearest neighbor (k-NN) queryretrieves the k objects in P that lie closest to q. Even though the problem is well-studied forstatic datasets; the traditional methods do not extend to highly dynamic environments wheremultiple continuous queries require real-time results; and both objects and queries receivefrequent location updates. In this paper we propose conceptual partitioning (CPM); acomprehensive technique for the efficient monitoring of continuous NN queries. CPMachieves low running time by handling location updates only from objects that fall in thevicinity of some query (and ignoring the rest). It can be used with multiple; static or movingqueries; and it does not make any assumptions about the object moving patterns. Weanalyze the performance of CPM and show that it outperforms the current state-of-the-art …,Proceedings of the 2005 ACM SIGMOD international conference on Management of data,2005,377
Location-based spatial queries,Jun Zhang; Manli Zhu; Dimitris Papadias; Yufei Tao; Dik Lun Lee,Abstract In this paper we propose an approach that enables mobile clients to determine thevalidity of previous queries based on their current locations. In order to make this possible;the server returns in addition to the query result; a validity region around the client's locationwithin which the result remains the same. We focus on two of the most common spatial querytypes; namely nearest neighbor and window queries; define the validity region in each caseand propose the corresponding query processing algorithms. In addition; we provideanalytical models for estimating the expected size of the validity region. Our techniques cansignificantly reduce the number of queries issued to the server; while introducing minimalcomputational and network overhead compared to traditional spatial queries.,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,353
Topological relations in the world of minimum bounding rectangles: A study with R-trees,Dimitris Papadias; Timos Sellis; Yannis Theodoridis; Max J Egenhofer,Abstract Recent developments in spatial relations have led to their use in numerousapplications involving spatial databases. This paper is concerned with the retrieval oftopological relations in Minimum Bounding Rectangle-based data structures. We study thetopological information that Minimum Bounding Rectangles convey about the actual objectsthey enclose; using the concept of projections. Then we apply the results to R-trees and theirvariations; R+-trees and R*-trees in order to minimise disk accesses for queries involvingtopological relations. We also investigate queries that involve complex spatial conditions inthe form of disjunctions and conjunctions and we discuss possible extensions.,ACM Sigmod Record,1995,331
Time-parameterized queries in spatio-temporal databases,Yufei Tao; Dimitris Papadias,Abstract Time-parameterized queries (TP queries for short) retrieve (i) the actual result at thetime that the query is issued;(ii) the validity period of the result given the current motion of thequery and the database objects; and (iii) the change that causes the expiration of the result.Due to the highly dynamic nature of several spatio-temporal applications; TP queries areimportant both as standalone methods; as well as building blocks of more complexoperations. However; little work has been done towards their efficient processing. In thispaper; we propose a general framework that covers time-parameterized variations of themost common spatial queries; namely window queries; k-nearest neighbors and spatialjoins. In particular; each of these TP queries is reduced to nearest neighbor search wherethe distance functions are defined according to the query type. This reduction allows the …,Proceedings of the 2002 ACM SIGMOD international conference on Management of data,2002,320
Reverse kNN search in arbitrary dimensionality,Yufei Tao; Dimitris Papadias; Xiang Lian,Abstract Given a point q; a reverse k nearest neighbor (RkNN) query retrieves all the datapoints that have q as one of their k nearest neighbors. Existing methods for processing suchqueries have at least one of the following deficiencies:(i) they do not support arbitrary valuesof k (ii) they cannot deal efficiently with database updates;(iii) they are applicable only to 2Ddata (but not to higher dimensionality); and (iv) they retrieve only approximate results.Motivated by these shortcomings; we develop algorithms for exact processing of RkNN witharbitrary values of k on dynamic multidimensional datasets. Our methods utilize aconventional data-partitioning index on the dataset and do not require any pre-computation.In addition to their flexibility; we experimentally verify that the proposed algorithmsoutperform the existing ones even in their restricted focus.,Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,318
Prediction and indexing of moving objects with unknown motion patterns,Yufei Tao; Christos Faloutsos; Dimitris Papadias; Bin Liu,Abstract Existing methods for peediction spatio-temporal databases assume that objectsmove according to linear functions. This severely limits their applicability; since in practicemovement is more complex; and individual objects may follow drastically diffferent motionpatterns. In order to overcome these problems; we first introduce a general framework formonitoring and indexing moving objects; where (i) each boject computes individually thefunction that accurately captures its movement and (ii) a server indexes the object locationsat a coarse level and processes queries using a filter-refinement mechanism. Our secondcontribution is a novel recursive motion function that supports a broad class of non-linearmotion patterns. The function does not presume any a-priori movement but can postulate theparticular motion of each object by examining its locations at recent timestamps. Finally …,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,293
Continuous nearest neighbor monitoring in road networks,Kyriakos Mouratidis; Man Lung Yiu; Dimitris Papadias; Nikos Mamoulis,Abstract Recent research has focused on continuous monitoring of nearest neighbors (NN)in highly dynamic scenarios; where the queries and the data objects move frequently andarbitrarily. All existing methods; however; assume the Euclidean distance metric. In thispaper we study k-NN monitoring in road networks; where the distance between a query anda data object is determined by the length of the shortest path connecting them. We proposetwo methods that can handle arbitrary object and query moving patterns; as well asfluctuations of edge weights. The first one maintains the query results by processing onlyupdates that may invalidate the current NN sets. The second method follows the sharedexecution paradigm to reduce the processing time. In particular; it groups together thequeries that fall in the path between two consecutive intersections in the network; and …,Proceedings of the 32nd international conference on Very large data bases,2006,291
Maintaining sliding window skylines on data streams,Yufei Tao; Dimitris Papadias,The skyline of a multidimensional data set contains the" best" tuples according to anypreference function that is monotonic on each dimension. Although skyline computation hasreceived considerable attention in conventional databases; the existing algorithms areinapplicable to stream applications because 1) they assume static data that are stored in thedisk (rather than continuously arriving/expiring); 2) they focus on" one-time" execution thatreturns a single skyline (in contrast to constantly tracking skyline changes); and 3) they aimat reducing the I/O overhead (as opposed to minimizing the CPU-cost and main-memoryconsumption). This paper studies skyline computation in stream environments; where queryprocessing takes into account only a" sliding window" covering the most recent tuples. Wepropose algorithms that continuously monitor the incoming data and maintain the skyline …,IEEE Transactions on Knowledge and Data Engineering,2006,278
Group nearest neighbor queries,Dimitris Papadias; Qiongmao Shen; Yufei Tao; Kyriakos Mouratidis,Given two sets of points P and Q; a group nearest neighbor (GNN) query retrieves the point(s) of P with the smallest sum of distances to all points in Q. Consider; for instance; threeusers at locations q/sub 1/q/sub 2/and q/sub 3/that want to find a meeting point (eg; arestaurant); the corresponding query returns the data point p that minimizes the sum ofEuclidean distances| pq/sub i/| for 1/spl les/i/spl les/3. Assuming that Q fits in memory and Pis indexed by an R-tree; we propose several algorithms for finding the group nearestneighbors efficiently. As a second step; we extend our techniques for situations where Qcannot fit in memory; covering both indexed and nonindexed query points. An experimentalevaluation identifies the best alternative based on the data and query properties.,Data Engineering; 2004. Proceedings. 20th International Conference on,2004,258
