Wavelet-based histograms for selectivity estimation,Yossi Matias; Jeffrey Scott Vitter; Min Wang,Abstract Query optimization is an integral part of relational database management systems.One important task in query optimization is selectivity estimation; that is; given a query P; weneed to estimate the fraction of records in the database that satisfy P. Many commercialdatabase systems maintain histograms to approximate the frequency distribution of values inthe attributes of relations. In this paper; we present a technique based upon a multiresolutionwavelet decomposition for building histograms on the underlying data distributions; withapplications to databases; statistics; and simulation. Histograms built on the cumulative datadistributions give very good approximations with limited space usage. We give fastalgorithms for constructing histograms and using them in an on-line fashion for selectivityestimation. Our histograms also provide quick approximate answers to OLAP queries …,ACM SIGMoD Record,1998,501
Approximate computation of multidimensional aggregates of sparse data using wavelets,Jeffrey Scott Vitter; Min Wang,Abstract Computing multidimensional aggregates in high dimensions is a performancebottleneck for many OLAP applications. Obtaining the exact answer to an aggregation querycan be prohibitively expensive in terms of time and/or storage space in a data warehouseenvironment. It is advantageous to have fast; approximate answers to OLAP aggregationqueries. In this paper; we present a novel method that provides approximate answers to high-dimensional OLAP aggregation queries in massive sparse data sets in a time-efficient andspace-efficient manner. We construct a compact data cube; which is an approximate andspace-efficient representation of the underlying multidimensional array; based upon amultiresolution wavelet decomposition. In the on-line phase; each aggregation query cangenerally be answered using the compact data cube in one I/O or a smalll number of I/Os …,ACM SIGMOD Record,1999,436
Data cube approximation and histograms via wavelets,Jeffrey Scott Vitter; Min Wang; Bala Iyer,Abstract There has recently been an explosion of interest in the analysis of data in datawarehouses in the ﬁeld of On-Line Analytical Processing (OLAP). Data warehouses can beextremely large; yet obtaining quick answers to queries is important. In many situations;obtaining the exact answer to an OLAP query is prohibitively expensive in terms of timeand/or storage space. It can be advantageous to have fast; approximate answers to queries.In this paper; we present an I/O-efﬁcient technique based upon a multiresolution waveletdecomposition that yields an approximate and space-efﬁcient representation of the datacube; which is one of the core OLAP operators. We build our compact data cube on thelogarithms of the partial sums of the raw data values of a multidimensional array. We getexcellent approximations for on-line range-sum queries with limited space usage and …,Proceedings of the seventh international conference on Information and knowledge management,1998,283
Dynamic Maintenance of Wavelet-Based Histograms.,Yossi Matias; Jeffrey Scott Vitter; Min Wang,Abstract In this paper; we introduce an e cient method for the dynamic maintenance ofwavelet-based histograms (and other transform-based histograms). Previous work hasshown that wavelet-based histograms provide more accurate selectivity estimation thantraditional histograms; such as equi-depth histograms. But since wavelet-based histogramsare built by a nontrivial mathematical procedure; namely; wavelet transform decomposition;it is hard to maintain the accuracy of the histogram when the underlying data distributionchanges over time. In particular; simple techniques; such as split and merge; which workswell for equi-depth histograms; and updating a xed set of wavelet coe cients; are not suitablehere. We propose a novel approach based upon probabilistic counting and sampling tomaintain waveletbased histograms with very little online time and space costs. The …,VLDB,2000,227
Linden: linking named entities with knowledge base via semantic knowledge,Wei Shen; Jianyong Wang; Ping Luo; Min Wang,Abstract Integrating the extracted facts with an existing knowledge base has raised anurgent need to address the problem of entity linking. Specifically; entity linking is the task tolink the entity mention in text with the corresponding real world entity in the existingknowledge base. However; this task is challenging due to name ambiguity; textualinconsistency; and lack of world knowledge in the knowledge base. Several methods havebeen proposed to tackle this problem; but they are largely based on the co-occurrencestatistics of terms between the text around the entity mention and the document associatedwith the entity. In this paper; we propose LINDEN; a novel framework to link named entitiesin text with a knowledge base unifying Wikipedia and WordNet; by leveraging the richsemantic knowledge embedded in the Wikipedia and the taxonomy of the knowledge …,Proceedings of the 21st international conference on World Wide Web,2012,178
XPathLearner: An on-line self-tuning Markov histogram for XML path selectivity estimation,Lipyeow Lim; Min Wang; Sriram Padmanabhan; Jeffrey Scott Vitter; Ronald Parr,This chapter illustrates XPathLearner; a method for estimating selectivity of the mostcommonly used types of path expressions without looking at the XML data. XPathLearnergathers and refines the statistics using query feedback in an online manner and is especiallysuited to queries in Internet scale applications since the underlying XML repository is eitherinaccessible or too large to be scanned in its entirety. The extensible mark-up language(XML) is gaining widespread use as a format for data exchange and storage on the WorldWide Web. Queries over XML data require accurate selectivity estimation of pathexpressions to optimize query execution plans. Selectivity estimation of XML pathexpression is usually done based on summary statistics about the structure of the underlyingXML repository. All previous methods require an off-line scan of the XML repository to …,Proceedings of the 28th international conference on Very Large Data Bases,2002,110
Efficient multi-way theta-join processing using mapreduce,Xiaofei Zhang; Lei Chen; Min Wang,Abstract Multi-way Theta-join queries are powerful in describing complex relations andtherefore widely employed in real practices. However; existing solutions from traditionaldistributed and parallel databases for multi-way Theta-join queries cannot be easilyextended to fit a shared-nothing distributed computing paradigm; which is proven to be ableto support OLAP applications over immense data volumes. In this work; we study theproblem of efficient processing of multi-way Theta-join queries using MapReduce from acost-effective perspective. Although there have been some works using the (key; value) pair-based programming model to support join operations; efficient processing of multi-wayTheta-join queries has never been fully explored. The substantial challenge lies in; given anumber of processing units (that can run Map or Reduce tasks); mapping a multi-way …,Proceedings of the VLDB Endowment,2012,101
Cryptography and relational database management systems,Jingmin He; Min Wang,Security is becoming one of the most urgent challenges in database research and industry;and the challenge is intensifying due to the enormous popularity of e-business. The authorsstudy database security from a cryptographic point of view. They show how to integratemodern cryptography technology into a relational database management system to solvesome major security problems. Our study shows that cryptographic support is anindispensable ingredient for a modern RDBMS to provide a secure environment for storingand processing a huge amount of business data.,Database Engineering and Applications; 2001 International Symposium on.,2001,95
Linking named entities in tweets with knowledge base via user interest modeling,Wei Shen; Jianyong Wang; Ping Luo; Min Wang,Abstract Twitter has become an increasingly important source of information; with more than400 million tweets posted per day. The task to link the named entity mentions detected fromtweets with the corresponding real world entities in the knowledge base is called tweet entitylinking. This task is of practical importance and can facilitate many different tasks; such aspersonalized recommendation and user interest discovery. The tweet entity linking task ischallenging due to the noisy; short; and informal nature of tweets. Previous methods focuson linking entities in Web documents; and largely rely on the context around the entitymention and the topical coherence between entities in the document. However; thesemethods cannot be effectively applied to the tweet entity linking task due to the insufficientcontext information contained in a tweet. In this paper; we propose KAURI; a graph-based …,Proceedings of the 19th ACM SIGKDD international conference on Knowledge discovery and data mining,2013,91
App recommendation: a contest between satisfaction and temptation,Peifeng Yin; Ping Luo; Wang-Chien Lee; Min Wang,Abstract Due to the huge and still rapidly growing number of mobile applications (apps); itbecomes necessary to provide users an app recommendation service. Different fromconventional item recommendation where the user interest is the primary factor; apprecommendation also needs to consider factors that invoke a user to replace an old app (ifshe already has one) with a new app. In this work we propose an Actual-Tempting modelthat captures such factors in the decision process of mobile app adoption. The modelassumes that each owned app has an actual satisfactory value and a new app underconsideration has a tempting value. The former stands for the real satisfactory value theowned app brings to the user while the latter represents the estimated value the new appmay seemingly have. We argue that the process of app adoption therefore is a contest …,Proceedings of the sixth ACM international conference on Web search and data mining,2013,76
