Scheduling threads for constructive cache sharing on CMPs,Shimin Chen; Phillip B Gibbons; Michael Kozuch; Vasileios Liaskovitis; Anastassia Ailamaki; Guy E Blelloch; Babak Falsafi; Limor Fix; Nikos Hardavellas; Todd C Mowry; Chris Wilkerson,Abstract In chip multiprocessors (CMPs); limiting the number of offchip cache misses iscrucial for good performance. Many multithreaded programs provide opportunities forconstructive cache sharing; in which concurrently scheduled threads share a largelyoverlapping working set. In this paper; we compare the performance of two state-of-the-artschedulers proposed for fine-grained multithreaded programs: Parallel Depth First (PDF);which is specifically designed for constructive cache sharing; and Work Stealing (WS); whichis a more traditional design. Our experimental results indicate that PDF scheduling yields a1.3--1.6 X performance improvement relative to WS for several fine-grain parallelbenchmarks on projected future CMP configurations; we also report several issues that maylimit the advantage of PDF in certain applications. These results also indicate that PDF …,Proceedings of the nineteenth annual ACM symposium on Parallel algorithms and architectures,2007,196
Improving hash join performance through prefetching,Shimin Chen; Anastassia Ailamaki; Phillip B Gibbons; Todd C Mowry,Abstract Hash join algorithms suffer from extensive CPU cache stalls. This article shows thatthe standard hash join algorithm for disk-oriented databases (ie GRACE) spends over80&percnt; of its user time stalled on CPU cache misses; and explores the use of CPU cacheprefetching to improve its cache performance. Applying prefetching to hash joins iscomplicated by the data dependencies; multiple code paths; and inherent randomness ofhashing. We present two techniques; group prefetching and software-pipelined prefetching;that overcome these complications. These schemes achieve 1.29--4.04 X speedups for thejoin phase and 1.37--3.49 X speedups for the partition phase over GRACE and simpleprefetching approaches. Moreover; compared with previous cache-aware approaches (iecache partitioning); the schemes are at least 36&percnt; faster on large relations and do …,ACM Transactions on Database Systems (TODS),2007,177
Rethinking Database Algorithms for Phase Change Memory.,Shimin Chen; Phillip B Gibbons; Suman Nath,*,CIDR,2011,172
Improving index performance through prefetching,Shimin Chen; Phillip B Gibbons; Todd C Mowry,Abstract This paper proposes and evaluate Prefetching B+-Trees (pB+-Trees); which useprefetching to accelerate two important operations on B+-Tree indices: searches and rangescans. To accelerate searches; pB+-Trees use prefetching to effectively create wider nodesthan the natural data transfer size: eg; eight vs. one cache lines or disk pages. These widernodes reduce the height of the B+-Tree; thereby decreasing the number of expensivemisses when going from parent to child without significantly increasing the cost of fetching agiven node. Our results show that this technique speeds up search and update times by afactor of 1.21-1.5 for main-memory B+-Trees. In addition; it outperforms and iscomplementary to “Cache-Sensitive B+-Trees.” To accelerate range scans; pB+-Treesprovide arrays of pointers to their leaf nodes. These allow the pB+-Tree to prefetch …,Proceedings of the 2001 ACM SIGMOD International Conference on Management of Data,2001,167
Flexible hardware acceleration for instruction-grain program monitoring,Shimin Chen; Michael Kozuch; Theodoros Strigkos; Babak Falsafi; Phillip B Gibbons; Todd C Mowry; Vijaya Ramachandran; Olatunji Ruwase; Michael Ryan; Evangelos Vlachos,Instruction-grain program monitoring tools; which check and analyze executing programs atthe granularity of individual instructions; are invaluable for quickly detecting bugs andsecurity attacks and then limiting their damage (via containment and/or recovery).Unfortunately; their fine-grain nature implies very high monitoring overheads for software-only tools; which are typically based on dynamic binary instrumentation. Previous hardwareproposals either focus on mechanisms that target specific bugs or address only the cost ofbinary instrumentation. In this paper; we propose a flexible hardware solution foraccelerating a wide range of instruction-grain monitoring tools. By examining a number ofdiverse tools (for memory checking; security tracking; and data race detection); we identifythree significant common sources of overheads and then propose three novel hardware …,ACM SIGARCH Computer Architecture News,2008,138
Map-reduce meets wider varieties of applications,Shimin Chen; Steven W Schlosser,ABSTRACT Recent studies and industry practices build data-center-scale computer systemsto meet the high storage and processing demands of data-intensive and compute-intensiveapplications; such as web searches. The Map-Reduce programming model is one of themost popular programming paradigms on these systems. In this paper; we report ourexperiences and insights gained from implementing three data-intensive and compute-intensive tasks that have different characteristics from previous studies: a large-scalemachine learning computation; a physical simulation task; and a digital media processingtask. We identify desirable features and places to improve in the Map-Reduce model. Ourgoal is to better understand such large-scale computation and data processing in order todesign better supports for them.,Intel Research Pittsburgh; Tech. Rep. IRP-TR-08-05,2008,138
Fractal prefetching B+-trees: Optimizing both cache and disk performance,Shimin Chen; Phillip B Gibbons; Todd C Mowry; Gary Valentin,Abstract B+-Trees have been traditionally optimized for I/O performance with disk pages astree nodes. Recently; researchers have proposed new types of B+-Trees optimized for CPUcache performance in main memory environments; where the tree node sizes are one or afew cache lines. Unfortunately; due primarily to this large discrepancy in optimal node sizes;existing disk-optimized B+-Trees suffer from poor cache performance while cache-optimizedB+-Trees exhibit poor disk performance. In this paper; we propose fractal prefetching B+-Trees (fpB+-Trees); which embed" cache-optimized" trees within" disk-optimized" trees; inorder to optimize both cache and I/O performance. We design and evaluate two approachesto breaking disk pages into cache-optimized nodes: disk-first and cache-first. Theseapproaches are somewhat biased in favor of maximizing disk and cache performance …,Proceedings of the 2002 ACM SIGMOD international conference on Management of data,2002,126
Provably good multicore cache performance for divide-and-conquer algorithms,Guy E Blelloch; Rezaul A Chowdhury; Phillip B Gibbons; Vijaya Ramachandran; Shimin Chen; Michael Kozuch,Abstract This paper presents a multicore-cache model that reflects the reality that multicoreprocessors have both per-processor private (L 1) caches and a large shared (L 2) cache onchip. We consider a broad class of parallel divide-and-conquer algorithms and present anew on-line scheduler; CONTROLLED-PDF; that is competitive with the standard sequentialscheduler in the following sense. Given any dynamically unfolding computation DAG fromthis class of algorithms; the cache complexity on the multicore-cache model under our newscheduler is within a constant factor of the sequential cache complexity for both L 1 and L 2;while the time complexity is within a constant factor of the sequential time complexity dividedby the number of processors p. These are the first such asymptotically-optimal results for anymulticore model. Finally; we show that a separator-based algorithm for sparse-matrix …,Proceedings of the nineteenth annual ACM-SIAM symposium on Discrete algorithms,2008,119
FlashLogging: exploiting flash devices for synchronous logging performance,Shimin Chen,Abstract Synchronous transactional logging is the central mechanism for ensuring datapersistency and recoverability in database systems. Unfortunately; magnetic disks are ill-suited for the small sequential write pattern of synchronous logging. Alternative solutions(eg; backup servers or sophisticated battery-backed write caches in high-end disk arrays)are either expensive or complicated. In this paper; we exploit flash devices for synchronouslogging based on the observation that flash devices support small sequential writes well.Comparing a wide variety of flash devices; we find that USB flash drives are a good matchfor this task because of its unique characteristics: widely available USB ports; hot-plugcapability useful for coping with flash wear; and low price so that multiple drives areaffordable. We propose FlashLogging; a logging solution that exploits multiple (USB) …,Proceedings of the 2009 ACM SIGMOD International Conference on Management of data,2009,113
Log-based architectures for general-purpose monitoring of deployed code,Shimin Chen; Babak Falsafi; Phillip B Gibbons; Michael Kozuch; Todd C Mowry; Radu Teodorescu; Anastassia Ailamaki; Limor Fix; Gregory R Ganger; Bin Lin; Steven W Schlosser,Abstract Runtime monitoring tools are invaluable for detecting various types of bugs; in bothsequential and multi-threaded programs. However; these tools often slow down themonitored program by an order of magnitude or more [4]; implying that the tools are ill-suitedfor always-on monitoring of deployed code. Fortunately; the emergence of chipmultiprocessors as a dominant computing platform means that resources are available on-chip to assist in monitoring tasks. In this brief note; we advocate Log-Based Architectures(LBA) that exploit such on-chip resources in order to dramatically reduce the overhead ofruntime program monitoring. Specifically; we propose adding hardware support for logging amain program's trace and delivering it to another (otherwise idle) processing core forinspection. A life-guard program running on this other core executes the desired …,Proceedings of the 1st workshop on Architectural and system support for improving software dependability,2006,69
