The XML web: a first study,Laurent Mignet; Denilson Barbosa; Pierangelo Veltri,Abstract Although originally designed for large-scale electronic publishing; XML plays anincreasingly important role in the exchange of data on the Web. In fact; it is expected thatXML will become the lingua franca of the Web; eventually replacing HTML. Not surprisingly;there has been a great deal of interest on XML both in industry and in academia.Nevertheless; to date no comprehensive study on the XML Web (ie; the subset of the Webmade of XML documents only) nor on its contents has been made. This paper is the firstattempt at describing the XML Web and the documents contained in it. Our results are drawnfrom a sample of a repository of the publicly available XML documents on the Web;consisting of about 200;000 documents. Our results show that; despite its short history; XMLalready permeates the Web; both in terms of generic domains and geographically. Also …,Proceedings of the 12th international conference on World Wide Web,2003,178
ToXgene: a template-based data generator for XML,Denilson Barbosa; Alberto Mendelzon; John Keenleyside; Kelly Lyons,Synthetic collections of XML documents can be useful in many applications; such asbenchmarking (eg; Xmark [4]; XOO7 [2]) and algorithm testing and evaluation. We presentToXgene; a template-based tool for facilitating the generation of large; consistent collectionsof synthetic XML documents. ToXgene was designed with the following requirements inmind: it should be declarative; to speed the data generation up; it should be general enoughto generate fairly complex XML content and it should be powerful enough to capture themost common kinds of constraints in popular benchmarks. Preliminary experimental resultsshow that our tool can closely reproduce the data sets for the Xmark and the TPC-Hbenchmarks [6].,Proceedings of the 2002 ACM SIGMOD international conference on Management of data,2002,130
Efficient incremental validation of XML documents,Denilson Barbosa; Alberto O Mendelzon; Leonid Libkin; Laurent Mignet; Marcelo Arenas,We discuss incremental validation of XML documents with respect to DTDs and XMLschema definitions. We consider insertions and deletions of subtrees; as opposed to leafnodes only; and we also consider the validation of ID and IDREF attributes. For arbitraryschemas; we give a worst-case n log n time and linear space algorithm; and show that itoften is far superior to revalidation from scratch. We present two classes of schemas; whichcapture most real-life DTDs; and show that they admit a logarithmic time incrementalvalidation algorithm that; in many cases; requires only constant auxiliary space. We thendiscuss an implementation of these algorithms that is independent of; and can becustomized for different storage mechanisms for XML. Finally; we present extensiveexperimental results showing that our approach is highly efficient and scalable.,Data Engineering; 2004. Proceedings. 20th International Conference on,2004,95
ToXgene: An extensible template-based data generator for XML,Denilson Barbosa; Alberto O Mendelzon; John Keenleyside; Kelly Lyons,Abstract. Synthetic collections of XML documents are useful in many applications; such asbenchmarking (eg; Xmark); and algorithm testing and evaluation. We present ToXgene; atemplate-based generator for large; consistent collections of synthetic XML documents.Templates are annotated XML Schema specifications describing both the structure and thecontent of the data to be generated. Our tool was designed to be declarative; and generalenough to generate complex XML content and to capture most common requirements; suchas those embodied in current benchmarks. In the paper; we give an overview of theToXgene template specification language and the extensibility of our tool; we also reportpreliminary experiments with ToXgene carried out at the IBM Toronto Lab; which show thatour tool can closely reproduce the data sets of the TPC-H and Xmark benchmarks.,In WebDB,2002,93
Studying the XML Web: gathering statistics from an XML sample,Denilson Barbosa; Laurent Mignet; Pierangelo Veltri,Abstract XML has emerged as the language for exchanging data on the web and hasattracted considerable interest both in industry and in academia. Nevertheless; to date; littleis known about the XML documents published on the web. This paper presents acomprehensive analysis of a sample of about 200;000 XML documents on the web; and isthe first study of its kind. We study the distribution of XML documents across the web inseveral ways; moreover; we provided a detailed characterization of the structure of real XMLdocuments. Our results provide valuable input to the design of algorithms; tools and systemsthat use XML in one form or another.,World Wide Web,2005,74
Designing information-preserving mapping schemes for XML,Denilson Barbosa; Juliana Freire; Alberto O Mendelzon,Abstract An XML-to-relational mapping scheme consists of a procedure for shreddingdocuments into relational databases; a procedure for publishing databases back asdocuments; and a set of constraints the databases must satisfy. In previous work; we definedtwo notions of information preservation for mapping schemes: losslessness; whichguarantees that any document can be reconstructed from its corresponding database; andvalidation; which requires every legal database to correspond to a valid document. We alsodescribed one information-preserving mapping scheme; called Edge++; and showed that;under reasonable assumptions; losslessness and validation are both undecidable. Thisleads to the question we study in this paper: how to design mapping schemes that areinformation-preserving. We propose to do it by starting with a scheme known to be …,Proceedings of the 31st international conference on Very large data bases,2005,68
ToX-the Toronto XML Engine.,Denilson Barbosa; Attila Barta; Alberto O Mendelzon; George A Mihaila; Flavio Rizzolo; Patricia Rodriguez-Gianolli,We present ToX–the Toronto XML Engine–a repository for XML data and metadata; whichsupports real and virtual XML documents. Real documents are stored as files or mappedinto relational or object databases; depending on their structuredness; indices are definedaccording to the storage method used. Virtual documents can be remote documents; definedas arbitrary WebOQL queries; or views; defined as queries over documents registered in thesystem. The system catalog contains metadata for the documents; especially their schemata;used for query processing and optimization. Queries can range over both the catalog andthe documents; and multiple query languages are supported. In this paper we describe thearchitecture and main of ToX; we present our indexing and storage strategies; including twonovel techniques; and we discuss our query processing strategy. The project started …,Workshop on Information Integration on the Web,2001,53
Effectiveness and efficiency of open relation extraction,Filipe Mesquita; Jordan Schmidek; Denilson Barbosa,Abstract A large number of Open Relation Extraction approaches have been proposedrecently; covering a wide range of NLP machinery; from “shallow”(eg; part-of-speechtagging) to “deep”(eg; semantic role labeling–SRL). A natural question then is what is thetradeoff between NLP depth (and associated computational cost) versus effectiveness. Thispaper presents a fair and objective experimental comparison of 8 state-of-the-artapproaches over 5 different datasets; and sheds some light on the issue. The paper alsodescribes a novel method; EXEMPLAR; which adapts ideas from SRL to less costly NLPmachinery; resulting in substantial gains both in efficiency and effectiveness; over binaryand n-ary relation extraction tasks.,Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing,2013,44
Robust entity linking via random walks,Zhaochen Guo; Denilson Barbosa,Abstract Entity Linking is the task of assigning entities from a Knowledge Base to textualmentions of such entities in a document. State-of-the-art approaches rely on lexical andstatistical features which are abundant for popular entities but sparse for unpopular ones;resulting in a clear bias towards popular entities and poor accuracy for less popular ones. Inthis work; we present a novel approach that is guided by a natural notion of semanticsimilarity which is less amenable to such bias. We adopt a unified semantic representationfor entities and documents-the probability distribution obtained from a random walk on asubgraph of the knowledge base-which can overcome the feature sparsity issue that affectsprevious work. Our algorithm continuously updates the semantic signature of the documentas mentions are disambiguated; thus focusing the search based on context. Our …,Proceedings of the 23rd ACM International Conference on Conference on Information and Knowledge Management,2014,42
Open information extraction with tree kernels,Ying Xu; Mi-Young Kim; Kevin Quinn; Randy Goebel; Denilson Barbosa,Abstract Traditional relation extraction seeks to identify pre-specified semantic relationswithin natural language text; while open Information Extraction (Open IE) takes a moregeneral approach; and looks for a variety of relations without restriction to a fixed relationset. With this generalization comes the question; what is a relation? For example; should themore general task be restricted to relations mediated by verbs; nouns; or both? To helpanswer this question; we propose two levels of subtasks for Open IE. One task is todetermine if a sentence potentially contains a relation between two entities? The other tasklooks to confirm explicit relation words for two entities. We propose multiple SVM modelswith dependency tree kernels for both tasks. For explicit relation extraction; our system canextract both noun and verb relations. Our results on three datasets show that our system …,Proceedings of the 2013 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,2013,40
