Protein folding mediated by solvation: water expulsion and formation of the hydrophobic core occur after the structural collapse,Margaret S Cheung; Angel E García; José N Onuchic,Abstract The interplay between structure-search of the native structure and desolvation inprotein folding has been explored using a minimalist model. These results support a foldingmechanism where most of the structural formation of the protein is achieved before water isexpelled from the hydrophobic core. This view integrates water expulsion effects into thefunnel energy landscape theory of protein folding. Comparisons to experimental results areshown for the SH3 protein. After the folding transition; a near-native intermediate withpartially solvated hydrophobic core is found. This transition is followed by a final step thatcooperatively squeezes out water molecules from the partially hydrated protein core.,Proceedings of the National Academy of Sciences,2002,471
Molecular crowding enhances native state stability and refolding rates of globular proteins,Margaret S Cheung; Dmitri Klimov; D Thirumalai,Abstract The presence of macromolecules in cells geometrically restricts the available spacefor poplypeptide chains. To study the effects of macromolecular crowding on foldingthermodynamics and kinetics; we used an off-lattice model of the all-β-sheet WW domain inthe presence of large spherical particles whose interaction with the polypeptide chain ispurely repulsive. At all volume fractions; ϕ c; of the crowding agents the stability of the nativestate is enhanced. Remarkably; the refolding rates; which are larger than the value at ϕ c= 0;increase nonmonotonically as ϕ c increases; reaching a maximum at Formula. At highvalues of ϕ c; the depletion-induced intramolecular attraction produces compact structureswith considerable structure in the denatured state. Changes in native state stability andfolding kinetics at ϕ c can be quantitatively mapped onto confinement in a volume-fraction …,Proceedings of the National Academy of Sciences of the United States of America,2005,449
Structure; function; and folding of phosphoglycerate kinase are strongly perturbed by macromolecular crowding,Apratim Dhar; Antonios Samiotakis; Simon Ebbinghaus; Lea Nienhaus; Dirar Homouz; Martin Gruebele; Margaret S Cheung,Abstract We combine experiment and computer simulation to show how macromolecularcrowding dramatically affects the structure; function; and folding landscape ofphosphoglycerate kinase (PGK). Fluorescence labeling shows that compact states of yeastPGK are populated as the amount of crowding agents (Ficoll 70) increases. Coarse-grainedmolecular simulations reveal three compact ensembles: C (crystal structure); CC (collapsedcrystal); and Sph (spherical compact). With an adjustment for viscosity; crowded wild-typePGK and fluorescent PGK are about 15 times or more active in 200 mg/ml Ficoll than inaqueous solution. Our results suggest a previously undescribed solution to the classicproblem of how the ADP and diphosphoglycerate binding sites of PGK come together tomake ATP: Rather than undergoing a hinge motion; the ADP and substrate sites are …,Proceedings of the National Academy of Sciences,2010,198
Molecular crowding enhances native structure and stability of α/β protein flavodoxin,Loren Stagg; Shao-Qing Zhang; Margaret S Cheung; Pernilla Wittung-Stafshede,Abstract To investigate the consequences of macromolecular crowding on the behavior of aglobular protein; we performed a combined experimental and computational study on the148-residue single-domain α/β protein; Desulfovibrio desulfuricans apoflavodoxin. In vitrothermal unfolding experiments; as well as assessment of native and denatured structures;were probed by using far-UV CD in the presence of various amounts of Ficoll 70; an inertspherical crowding agent. Ficoll 70 has a concentration-dependent effect on the thermalstability of apoflavodoxin (ΔT m of 20 C at 400 mg/ml; pH 7). As judged by CD; addition ofFicoll 70 causes an increase in the amount of secondary structure in the native-stateensemble (pH 7; 20 C) but only minor effects on the denatured state. Theoreticalcalculations; based on an off-lattice model and hard-sphere particles; are in good …,Proceedings of the National Academy of Sciences,2007,192
Crowded; cell-like environment induces shape changes in aspherical protein,Dirar Homouz; Michael Perham; Antonios Samiotakis; Margaret S Cheung; Pernilla Wittung-Stafshede,Abstract How the crowded environment inside cells affects the structures of proteins withaspherical shapes is a vital question because many proteins and protein–protein complexesin vivo adopt anisotropic shapes. Here we address this question by combiningcomputational and experimental studies of a football-shaped protein (ie; Borrelia burgdorferiVlsE) in crowded; cell-like conditions. The results show that macromolecular crowdingaffects protein-folding dynamics as well as overall protein shape. In crowded milieus; distinctconformational changes in VlsE are accompanied by secondary structure alterations thatlead to exposure of a hidden antigenic region. Our work demonstrates the malleability of“native” proteins and implies that crowding-induced shape changes may be important forprotein function and malfunction in vivo.,Proceedings of the National Academy of Sciences,2008,175
Domain swapping is a consequence of minimal frustration,Sichun Yang; Samuel S Cho; Yaakov Levy; Margaret S Cheung; Herbert Levine; Peter G Wolynes; José N Onuchic,Abstract The same energy landscape principles associated with the folding of proteins intotheir monomeric conformations should also describe how these proteins oligomerize intodomain-swapped conformations. We tested this hypothesis by using a simplified model forthe epidermal growth factor receptor pathway substrate 8 src homology 3 domain protein;both of whose monomeric and domain-swapped structures have been solved. The model;which we call the symmetrized Gō-type model; incorporates only information regarding themonomeric conformation in an energy function for the dimer to predict the domain-swappedconformation. A striking preference for the correct domain-swapped structure was observed;indicating that overall monomer topology is a main determinant of the structure of domain-swapped dimers. Furthermore; we explore the free energy surface for domain swapping …,Proceedings of the National Academy of Sciences of the United States of America,2004,156
Pathways of electron transfer in Escherichia coli DNA photolyase: Trp306 to FADH,Margaret S Cheung; Iraj Daizadeh; AA Stuchebrukhov; Paul F Heelis,Abstract We describe the results of a series of theoretical calculations of electron transferpathways between Trp 306 and* FADH· in the Escherichia coli DNA photolyase molecule;using the method of interatomic tunneling currents. It is found that there are twoconformationally orthogonal tryptophans; Trp 359 and Trp 382; between donor and acceptorthat play a crucial role in the pathways of the electron transfer process. The pathwaysdepend vitally on the aromaticity of tryptophans and the flavin molecule. The results of thiscalculation suggest that the major pathway of the electron transfer is due to a set ofoverlapping orthogonal π-rings; which starts from the donor Trp 306; runs through Trp 359and Trp 382; and finally reaches the flavin group of the acceptor complex; FADH.,Biophysical journal,1999,96
Nanopore–protein interactions dramatically alter stability and yield of the native state in restricted spaces,Margaret S Cheung; D Thirumalai,We have studied the stability and the yield of the folded WW domains in a sphericalnanopore to provide insights into the changes in the folding characteristics due tointeractions of the polypeptide (SP) with the walls of the pore. Using different models for theinteractions between the nanopore and the polypeptide chain we have obtained results thatare relevant to a broad range of experiments.(a) In the temperature and the strength of theSP–pore interaction plane (λ); there are four “phases;” namely; the unfolded state; the nativestate; the molten globule phase (MG); and the surface interaction-stabilized (SIS) state. TheMG and SIS states are populated at moderate and large values of λ; respectively. For a fixedpore size; the folding rates vary non-monotonically as λ is varied with a maximum at λ≈ 1 atwhich the SP–nanopore interaction is comparable to the stability of the native state. At …,Journal of molecular biology,2006,81
Factors defining effects of macromolecular crowding on protein stability: an in vitro/in silico case study using cytochrome c,Alexander Christiansen; Qian Wang; Antonios Samiotakis; Margaret S Cheung; Pernilla Wittung-Stafshede,Previous experiments with two single-domain proteins showed that macromolecularcrowding can stabilize dramatically toward heat perturbation and modulate native-statestructure and shape. To assess the generality of this; we here tested the effects of thesynthetic crowding agents on cytochrome c; a small single-domain protein. Using far-UVcircular dichroism (CD); we discovered that there is no effect on cytochrome c's secondarystructure upon addition of Ficoll or dextran (0− 400 mg/mL; pH 7). Thermal experimentsrevealed stabilizing effects (5− 10° C) of Ficoll 70 and dextran 70; this effect was enhancedby the presence of low levels of guanidine hydrochloride (GuHCl) that destabilize theprotein. When using a smaller dextran; dextran 40; the thermal effects were larger (10− 20°C). In silico analysis; using structure-based (Go-like) interactions for cytochrome c; is in …,Biochemistry,2010,80
Effects of crowding and confinement on the structures of the transition state ensemble in proteins,Margaret S Cheung; D Thirumalai,Characterization of the structures of the transition state ensemble is a key step in describingthe folding reaction. Using two variants of a coarse-grained model of the three-stranded β-sheet WW domain and a fully automated progress variable clustering (PVC) algorithm; wehave dissected the effect of macromolecular crowding and confinement on the changes inthe transition state structures in comparison to bulk. Each amino acid is represented using aCα atom and a side chain. The distance between the Cα atom and center of mass of the sidechain is taken to be its effective van der Waals radius. For the bulk case; we predict using thePVC algorithm; which does not assume knowledge of the underlying folding reactioncoordinate; that there are two classes of structures in the transition state ensemble (TSE).The structures in both of the classes are compact. The dominant cluster is more structured …,The Journal of Physical Chemistry B,2007,75
The energy landscape for protein folding and possible connections to function,Margaret S Cheung; Leslie L Chavez; José N Onuchic,Abstract In this article we review and discuss the state-of-the-art methods using minimalistmodels in the context of energy landscape theory to study protein folding. As goodagreement between computational/theoretical studies and experimental observations invitro continues to emerge; many research groups are asking how this structural anddynamical information can be used to understand proteins in vivo. This is a non-trivialquestion drawing from very limited in vivo studies. From the perspective of theory; it is a newhorizon for theoreticians to test or revise their theories by making connections toexperiments on this matter. We present a short discussion of several recent efforts thatinclude factors reflecting the cellular environment in computer simulations—and that mayprovide some insight into the behavior of protein dynamics inside the living cell as well as …,Polymer,2004,75
Solvation in protein folding analysis: combination of theoretical and experimental approaches,AM Fernandez-Escamilla; MS Cheung; MC Vega; M Wilmanns; JN Onuchic; L Serrano,Abstract An effort to combine theoretical analyses and protein engineering methods hasbeen made to probe the folding mechanism of SH3 by using Energy Landscape Theory anda φ-value analysis. Particular emphasis was given to core residues and the effect ofdesolvation during the folding event by replacing the core valines with isosteric threonines.These mutations have the advantage of keeping the core structurally invariant whileaffecting core stability relative to the unfolded state. Although the valines that form the coreappear spatially invariant; the folding kinetics of their threonine mutants varies; indicatingtheir different extent of solvation in the transition-state ensemble. Theoretical studiespredicted the distribution of folding kinetics of threonine mutants without previous knowledgeof the measured rates. This initial success encourages further investigations of the …,Proceedings of the National Academy of Sciences of the United States of America,2004,71
Macromolecular crowding modulates folding mechanism of α/β protein apoflavodoxin,Dirar Homouz; Loren Stagg; Pernilla Wittung-Stafshede; Margaret S Cheung,Abstract Protein dynamics in cells may be different from those in dilute solutions in vitro;because the environment in cells is highly concentrated with other macromolecules. Thisvolume exclusion because of macromolecular crowding is predicted to affect bothequilibrium and kinetic processes involving protein conformational changes. To quantifymacromolecular crowding effects on protein folding mechanisms; we investigated the foldingenergy landscape of an α/β protein; apoflavodoxin; in the presence of inert macromolecularcrowding agents; using in silico and in vitro approaches. By means of coarse-grainedmolecular simulations and topology-based potential interactions; we probed the effects ofincreased volume fractions of crowding agents (ϕ c) as well as of crowding agent geometry(sphere or spherocylinder) at high ϕ c. Parallel kinetic folding experiments with purified …,Biophysical journal,2009,68
Folding; stability and shape of proteins in crowded environments: experimental and computational approaches,Antonios Samiotakis; Pernilla Wittung-Stafshede; Margaret S Cheung,How the crowded environment inside cells affects folding; stability and structures of proteinsis a vital question; since most proteins are made and function inside cells. Here we describehow crowded conditions can be created in vitro and in silico and how we have used this toprobe effects on protein properties. We have found that folded forms of proteins becomemore compact in the presence of macromolecular crowding agents; if the protein isaspherical; the shape also changes (extent dictated by native-state stability and chemicalconditions). It was also discovered that the shape of the macromolecular crowding agentmodulates the folding mechanism of a protein; in addition; the extent of asphericity of theprotein itself is an important factor in defining its folding speed.,*,2009,57
