Graph structure in the web,Andrei Broder; Ravi Kumar; Farzin Maghoul; Prabhakar Raghavan; Sridhar Rajagopalan; Raymie Stata; Andrew Tomkins; Janet Wiener,Abstract The study of the Web as a graph is not only fascinating in its own right; but alsoyields valuable insight into Web algorithms for crawling; searching and communitydiscovery; and the sociological phenomena which characterize its evolution. We report onexperiments on local and global properties of the Web graph using two AltaVista crawlseach with over 200 million pages and 1.5 billion links. Our study indicates that themacroscopic structure of the Web is considerably more intricate than suggested by earlierexperiments on a smaller scale.,Computer networks,2000,3786
Image indexing using color correlograms,Jing Huang; S Ravi Kumar; Mandar Mitra; Wei-Jing Zhu; Ramin Zabih,We define a new image feature called the color correlogram and use it for image indexingand comparison. This feature distills the spatial correlation of colors; and is both effectiveand inexpensive for content-based image retrieval. The correlogram robustly tolerates largechanges in appearance and shape caused by changes in viewing positions; camera zooms;etc. Experimental evidence suggests that this new feature outperforms not only thetraditional color histogram method but also the recently proposed histogram refinementmethods for image indexing/retrieval.,Computer Vision and Pattern Recognition; 1997. Proceedings.; 1997 IEEE Computer Society Conference on,1997,2155
Pig latin: a not-so-foreign language for data processing,Christopher Olston; Benjamin Reed; Utkarsh Srivastava; Ravi Kumar; Andrew Tomkins,Abstract There is a growing need for ad-hoc analysis of extremely large data sets; especiallyat internet companies where innovation critically depends on being able to analyzeterabytes of data collected every day. Parallel database products; eg; Teradata; offer asolution; but are usually prohibitively expensive at this scale. Besides; many of the peoplewho analyze this data are entrenched procedural programmers; who find the declarative;SQL style to be unnatural. The success of the more procedural map-reduce programmingmodel; and its associated scalable implementations on commodity hardware; is evidence ofthe above. However; the map-reduce paradigm is too low-level and rigid; and leads to agreat deal of custom user code that is hard to maintain; and reuse. We describe a newlanguage called Pig Latin that we have designed to fit in a sweet spot between the …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,2082
Rank aggregation methods for the web,Cynthia Dwork; Ravi Kumar; Moni Naor; D Sivakumar,ABSTRACT We consider the problem of combining ranking results from various sources. Inthe context of the Web; the main applications include building meta-search engines;combining ranking functions; selecting documents based on multiple criteria; and improvingsearch precision through word associations. We develop a set of techniques for the rankaggregation problem and compare their performance to that of well-known methods. Aprimary goal of our work is to design rank aggregation techniques that can effectivelycombat\spam;" a serious problem in Web searches. Experiments show that our methods aresimple; efficient; and effective.,Proceedings of the 10th international conference on World Wide Web,2001,1671
Structure and evolution of online social networks,Ravi Kumar; Jasmine Novak; Andrew Tomkins,Abstract In this work; we consider the evolution of structure within large online socialnetworks. We present a series of measurements of two large real networks; one from thefriend relation within the Flickr photo sharing application and the other from Yahoo! s 360social network. These networks together comprise in excess of 5 million people and 10million friendship links; and they are annotated with metadata capturing the time of everyevent in the life of the network. We show that these networks may be segmented into threeregions: singletons; who do not participate in the network; isolated communities; whichoverwhelmingly display star structure; and a giant component anchored by a well-connectedcore region that persists even in the absence of stars. We give a detailed characterization ofthe structure and evolution of these regions. We also present a simple model of network …,*,2010,1577
Propagation of trust and distrust,Ramanthan Guha; Ravi Kumar; Prabhakar Raghavan; Andrew Tomkins,Abstract A (directed) network of people connected by ratings or trust scores; and a model forpropagating those trust scores; is a fundamental building block in many of today's mostsuccessful e-commerce and recommendation systems. We develop a framework of trustpropagation schemes; each of which may be appropriate in certain circumstances; andevaluate the schemes on a large trust network consisting of 800K trust scores expressedamong 130K people. We show that a small number of expressed trusts/distrust perindividual allows us to predict trust between any two people in the system with highaccuracy. Our work appears to be the first to incorporate distrust in a computational trustpropagation setting.,Proceedings of the 13th international conference on World Wide Web,2004,1573
Trawling the Web for emerging cyber-communities,Ravi Kumar; Prabhakar Raghavan; Sridhar Rajagopalan; Andrew Tomkins,Abstract The Web harbors a large number of communities—groups of content-creatorssharing a common interest—each of which manifests itself as a set of interlinked Web pages.Newgroups and commercial Web directories together contain of the order of 20;000 suchcommunities; our particular interest here is on emerging communities—those that have littleor no representation in such fora. The subject of this paper is the systematic enumeration ofover 100;000 such emerging communities from a Web crawl: we call our process trawling.We motivate a graph-theoretic approach to locating such communities; and describe thealgorithms; and the algorithmic engineering necessary to find structures that subscribe tothis notion; the challenges in handling such a huge data set; and the results of ourexperiment.,Computer networks,1999,1387
The web as a graph: Measurements; models; and methods,Jon M Kleinberg; Ravi Kumar; Prabhakar Raghavan; Sridhar Rajagopalan; Andrew S Tomkins,Abstract The pages and hyperlinks of the World-Wide Web may be viewed as nodes andedges in a directed graph. This graph is a fascinating object of study: it has several hundredmillion nodes today; over a billion links; and appears to grow exponentially with time. Thereare many reasons—mathematical; sociological; and commercial—for studying the evolutionof this graph. In this paper we begin by describing two algorithms that operate on the Webgraph; addressing problems from Web search and automatic community discovery. We thenreport a number of measurements and properties of this graph that manifested themselvesas we ran these algorithms on the Web. Finally; we observe that traditional random graphmodels do not explain these observations; and we propose a new family of random graphmodels. These models point to a rich new sub-field of the study of random graphs; and …,International Computing and Combinatorics Conference,1999,1214
Comparing top k lists,Ronald Fagin; Ravi Kumar; Dakshinamurthi Sivakumar,Motivated by several applications; we introduce various distance measures between" top klists." Some of these distance measures are metrics; while others are not. For each of theselatter distance measures; we show that they are" almost" a metric in the following twoseemingly unrelated aspects:(i) they satisfy a relaxed version of the polygonal (hence;triangle) inequality; and (ii) there is a metric with positive constant multiples that bound ourmeasure above and below. This is not a coincidence---we show that these two notions ofalmost being a metric are the same. Based on the second notion; we define two distancemeasures to be equivalent if they are bounded above and below by constant multiples ofeach other. We thereby identify a large and robust equivalence class of distance measures.Besides the applications to the task of identifying good notions of (dis) similarity between …,SIAM Journal on discrete mathematics,2003,911
Mining the Web's link structure,Soumen Chakrabarti; Byron E Dom; S Ravi Kumar; Prabhakar Raghavan; Sridhar Rajagopalan; Andrew Tomkins; David Gibson; Jon Kleinberg,The Web is a hypertext body of approximately 300 million pages that continues to grow atroughly a million pages per day. Page variation is more prodigious than the data's raw scale:taken as a whole; the set of Web pages lacks a unifying structure and shows far moreauthoring style and content variation than that seen in traditional text document collections.This level of complexity makes an" off-the-shelf" database management and informationretrieval solution impossible. To date; index based search engines for the Web have beenthe primary tool by which users search for information. Such engines can build giant indicesthat let you quickly retrieve the set of all Web pages containing a given word or string.Experienced users can make effective use of such engines for tasks that can be solved bysearching for tightly constrained key words and phrases. These search engines are …,Computer,1999,902
