Graph model based indoor tracking,Christian S Jensen; Hua Lu; Bin Yang,The tracking of the locations of moving objects in large indoor spaces is important; as itenables a range of applications related to; eg; security and indoor navigation and guidance.This paper presents a graph model based approach to indoor tracking that offers a uniformdata management infrastructure for different symbolic positioning technologies; eg;Bluetooth and RFID. More specifically; the paper proposes a model of indoor space thatcomprises a base graph and mappings that represent the topology of indoor space atdifferent levels. The resulting model can be used for one or several indoor positioningtechnologies. Focusing on RFID-based positioning; an RFID specific reader deploymentgraph model is built from the base graph model. This model is then used in severalalgorithms for constructing and refining trajectories from raw RFID readings. Empirical …,Mobile Data Management: Systems; Services and Middleware; 2009. MDM'09. Tenth International Conference on,2009,150
基于位置的服务: 架构与进展,周傲英， 杨彬， 金澈清， 马强,摘要随着无线通信技术和智能移动终端的快速发展; 基于位置的服务(LocationbasedServices; LBS) 在军事; 交通; 物流等诸多领域得到了广泛应用; 它能够根据移动对象的位置信息提供个性化服务. 目前; 主流的定位技术大致可分为卫星定位; 基于网络基础设施的定位和感知定位三类. LBS 使用有效的移动对象时空索引技术来高效处理服务查询请求;并且采用不同隐私保护策略以有效保护用户的位置隐私. 近年来; 由于应用场景趋于复杂;多定位技术协同; 数据规模迅速扩大等因素影响; 室内LBS; 不确定位置信息管理;新型隐私保护技术; 云计算平台下的LBS; 社会化LBS 等也越来越重要. 文中介绍了LBS系统的架构及其各个组成部分的关键技术; 回顾了近几年来LBS 技术的研究进展;探讨了未来的研究方向.,计算机学报,2011,104
Probabilistic threshold k nearest neighbor queries over moving objects in symbolic indoor space,Bin Yang; Hua Lu; Christian S Jensen,Abstract The availability of indoor positioning renders it possible to deploy location-basedservices in indoor spaces. Many such services will benefit from the efficient support for knearest neighbor (kNN) queries over large populations of indoor moving objects. However;existing kNN techniques fall short in indoor spaces because these differ from Euclidean andspatial network spaces and because of the limited capabilities of indoor positioningtechnologies. To contend with indoor settings; we propose the new concept of minimalindoor walking distance (MIWD) along with algorithms and data structures for distancecomputing and storage; and we differentiate the states of indoor moving objects based on apositioning device deployment graph; utilize these states in effective object indexingstructures; and capture the uncertainty of object locations. On these foundations; we study …,Proceedings of the 13th International Conference on Extending Database Technology,2010,83
Indexing the trajectories of moving objects in symbolic indoor space,Christian Jensen; Hua Lu; Bin Yang,Abstract Indoor spaces accommodate large populations of individuals. With appropriateindoor positioning; eg; Bluetooth and RFID; in place; large amounts of trajectory data resultthat may serve as a foundation for a wide variety of applications; eg; space planning; wayfinding; and security. This scenario calls for the indexing of indoor trajectories. Based on anappropriate notion of indoor trajectory and definitions of pertinent types of queries; the paperproposes two R-tree based structures for indexing object trajectories in symbolic indoorspace. The RTR-tree represents a trajectory as a set of line segments in a space spanned bypositioning readers and time. The TP 2 R-tree applies a data transformation that yields arepresentation of trajectories as points with extension along the time dimension. The paperdetails the structure; node organization strategies; and query processing algorithms for …,Advances in Spatial and Temporal Databases,2009,70
Query processing of massive trajectory data based on mapreduce,Qiang Ma; Bin Yang; Weining Qian; Aoying Zhou,Abstract With the development of positioning technologies and the boosting deployment ofinexpensive location-aware sensors; large volumes of trajectory data have emerged.However; efficient and scalable query processing over trajectory data remains a bigchallenge. We explore a new approach to this target in this paper; presenting a newframework for query processing over trajectory data based on MapReduce. Traditionaltrajectory data partitioning; indexing; and query processing technologies are extended sothat they may fully utilize the highly parallel processing power of large-scale clusters. Wealso show that the append-only scheme of MapReduce storage model can be a nice basefor handling updates of moving objects. Preliminary experiments show that this frameworkscales well in terms of the size of trajectory data set. It is also discussed the limitation of …,Proceeding of the first international workshop on Cloud data management,2009,67
Travel cost inference from sparse; spatio temporally correlated time series using markov models,Bin Yang; Chenjuan Guo; Christian S Jensen,Abstract The monitoring of a system can yield a set of measurements that can be modeledas a collection of time series. These time series are often sparse; due to missingmeasurements; and spatiotemporally correlated; meaning that spatially close time seriesexhibit temporal correlation. The analysis of such time series offers insight into theunderlying system and enables prediction of system behavior. While the techniquespresented in the paper apply more generally; we consider the case of transportation systemsand aim to predict travel cost from GPS tracking data from probe vehicles. Specifically; eachroad segment has an associated travel-cost time series; which is derived from GPS data. Weuse spatio-temporal hidden Markov models (STHMM) to model correlations among differenttraffic time series. We provide algorithms that are able to learn the parameters of an …,Proceedings of the VLDB Endowment,2013,55
Indoor—A New Data Management Frontier,Christian S Jensen; Hua Lu; Bin Yang,Abstract Much research has been conducted on the management of outdoor moving objects.In contrast; relatively little research has been conducted on indoor moving objects. Theindoor setting differs from outdoor settings in important ways; including the following two.First; indoor spaces exhibit complex topologies. They are composed of entities that areunique to indoor settings; eg; rooms and hallways that are connected by doors. As a result;conventional Euclidean distance and spatial network distance are inapplicable in indoorspaces. Second; accurate; GPS-like positioning is typically unavailable in indoor spaces.Rather; positioning is achieved through the use of technologies such as Bluetooth; Infrared;RFID; or Wi-Fi. This typically results in much less reliable and accurate positioning. Thispaper covers some preliminary research that explicitly targets an indoor setting …,IEEE Data Eng. Bull,2010,53
Stochastic skyline route planning under time-varying uncertainty,Bin Yang; Chenjuan Guo; Christian S Jensen; Manohar Kaul; Shuo Shang,Different uses of a road network call for the consideration of different travel costs: in routeplanning; travel time and distance are typically considered; and green house gas (GHG)emissions are increasingly being considered. Further; travel costs such as travel time andGHG emissions are time-dependent and uncertain. To support such uses; we proposetechniques that enable the construction of a multi-cost; time-dependent; uncertain graph(MTUG) model of a road network based on GPS data from vehicles that traversed the roadnetwork. Based on the MTUG; we define stochastic skyline routes that consider multiplecosts and time-dependent uncertainty; and we propose efficient algorithms to retrievestochastic skyline routes for a given source-destination pair and a start time. Empiricalstudies with three road networks in Denmark and a substantial GPS data set offer insight …,Data Engineering (ICDE); 2014 IEEE 30th International Conference on,2014,46
EcoMark: evaluating models of vehicular environmental impact,Chenjuan Guo; Yu Ma; Bin Yang; Christian S Jensen; Manohar Kaul,Abstract The reduction of greenhouse gas (GHG) emissions from transportation is essentialfor achieving politically agreed upon emissions reduction targets that aim to combat globalclimate change. So-called eco-routing and eco-driving are able to substantially reduce GHGemissions caused by vehicular transportation. To enable these; it is necessary to be able toreliably quantify the emissions of vehicles as they travel in a spatial network. Thus; a numberof models have been proposed that aim to quantify the emissions of a vehicle based on GPSdata from the vehicle and a 3D model of the spatial network the vehicle travels in. Wedevelop an evaluation framework; called EcoMark; for such environmental impact models. Inaddition; we survey all eleven state-of-the-art impact models known to us. To gain insightinto the capabilities of the models and to understand the effectiveness of the EcoMark; we …,Proceedings of the 20th International Conference on Advances in Geographic Information Systems,2012,45
Harvesting facts from textual web sources by constrained label propagation,Yafang Wang; Bin Yang; Lizhen Qu; Marc Spaniol; Gerhard Weikum,Abstract There have been major advances on automatically constructing large knowledgebases by extracting relational facts from Web and text sources. However; the world isdynamic: periodic events like sports competitions need to be interpreted with their respectivetimepoints; and facts such as coaching a sports team; holding political or business positions;and even marriages do not hold forever and should be augmented by their respectivetimespans. This paper addresses the problem of automatically harvesting temporal facts withsuch extended time-awareness. We employ pattern-based gathering techniques for factcandidates and construct a weighted pattern-candidate graph. Our key contribution is asystem called PRAVDA based on a new kind of label propagation algorithm with ajudiciously designed loss function; which iteratively processes the graph to label good …,Proceedings of the 20th ACM international conference on Information and knowledge management,2011,45
