Solutions for a cultivated planet,Jonathan A Foley; Navin Ramankutty; Kate A Brauman; Emily S Cassidy; James S Gerber; Matt Johnston; Nathaniel D Mueller; Christine O’Connell; Deepak K Ray; Paul C West; Christian Balzer; Elena M Bennett; Stephen R Carpenter; Jason Hill; Chad Monfreda; Stephen Polasky; Johan Rockström; John Sheehan; Stefan Siebert; David Tilman; David PM Zaks,Abstract Increasing population and consumption are placing unprecedented demands onagriculture and natural resources. Today; approximately a billion people are chronicallymalnourished while our agricultural systems are concurrently degrading land; water;biodiversity and climate on a global scale. To meet the world's future food security andsustainability needs; food production must grow substantially while; at the same time;agriculture's environmental footprint must shrink dramatically. Here we analyse solutions tothis dilemma; showing that tremendous progress could be made by halting agriculturalexpansion; closing 'yield gaps' on underperforming lands; increasing cropping efficiency;shifting diets and reducing waste. Together; these strategies could double food productionwhile greatly reducing the environmental impacts of agriculture.,Nature,2011,2745
Closing yield gaps through nutrient and water management,Nathaniel D Mueller; James S Gerber; Matt Johnston; Deepak K Ray; Navin Ramankutty; Jonathan A Foley,Abstract In the coming decades; a crucial challenge for humanity will be meeting future fooddemands without undermining further the integrity of the Earth's environmental systems 1; 2;3; 4; 5; 6. Agricultural systems are already major forces of global environmental degradation4; 7; but population growth and increasing consumption of calorie-and meat-intensive dietsare expected to roughly double human food demand by 2050 (ref. 3). Responding to thesepressures; there is increasing focus on 'sustainable intensification'as a means to increaseyields on underperforming landscapes while simultaneously decreasing the environmentalimpacts of agricultural systems 2; 3; 4; 8; 9; 10; 11. However; it is unclear what such effortsmight entail for the future of global agricultural landscapes. Here we present a global-scaleassessment of intensification prospects from closing 'yield gaps'(differences between …,Nature,2012,854
Yield trends are insufficient to double global crop production by 2050,Deepak K Ray; Nathaniel D Mueller; Paul C West; Jonathan A Foley,Several studies have shown that global crop production needs to double by 2050 to meetthe projected demands from rising population; diet shifts; and increasing biofuelsconsumption. Boosting crop yields to meet these rising demands; rather than clearing moreland for agriculture has been highlighted as a preferred solution to meet this goal. However;we first need to understand how crop yields are changing globally; and whether we are ontrack to double production by 2050. Using∼ 2.5 million agricultural statistics; collected for∼13;500 political units across the world; we track four key global crops—maize; rice; wheat;and soybean—that currently produce nearly two-thirds of global agricultural calories. Wefind that yields in these top four crops are increasing at 1.6%; 1.0%; 0.9%; and 1.3% peryear; non-compounding rates; respectively; which is less than the 2.4% per year rate …,PloS one,2013,702
Recent patterns of crop yield growth and stagnation,Deepak K Ray; Navin Ramankutty; Nathaniel D Mueller; Paul C West; Jonathan A Foley,Abstract In the coming decades; continued population growth; rising meat and dairyconsumption and expanding biofuel use will dramatically increase the pressure on globalagriculture. Even as we face these future burdens; there have been scattered reports of yieldstagnation in the world's major cereal crops; including maize; rice and wheat. Here we studydata from∼ 2.5 million census observations across the globe extending over the period1961–2008. We examined the trends in crop yields for four key global crops: maize; rice;wheat and soybeans. Although yields continue to increase in many areas; we find thatacross 24–39% of maize-; rice-; wheat-and soybean-growing areas; yields either neverimprove; stagnate or collapse. This result underscores the challenge of meeting increasingglobal agricultural demands. New investments in underperforming regions; as well as …,Nature Communications,2012,423
A global strategy for road building,William F Laurance; Gopalasamy Reuben Clements; Sean Sloan; Christine S O’Connell; Nathaniel D Mueller; Miriam Goosem; Oscar Venter; David P Edwards; Ben Phalan; Andrew Balmford; Rodney Van Der Ree; Irene Burgues Arrea,Abstract The number and extent of roads will expand dramatically this century 1. Globally; atleast 25 million kilometres of new roads are anticipated by 2050; a 60% increase in the totallength of roads over that in 2010. Nine-tenths of all road construction is expected to occur indeveloping nations 1; including many regions that sustain exceptional biodiversity and vitalecosystem services. Roads penetrating into wilderness or frontier areas are a majorproximate driver of habitat loss and fragmentation; wildfires; overhunting and otherenvironmental degradation; often with irreversible impacts on ecosystems 2; 3; 4; 5.Unfortunately; much road proliferation is chaotic or poorly planned 3; 4; 6; and the rate ofexpansion is so great that it often overwhelms the capacity of environmental planners andmanagers 2; 3; 4; 5; 6; 7. Here we present a global scheme for prioritizing road building …,Nature,2014,214
Leverage points for improving global food security and the environment,Paul C West; James S Gerber; Peder M Engstrom; Nathaniel D Mueller; Kate A Brauman; Kimberly M Carlson; Emily S Cassidy; Matt Johnston; Graham K MacDonald; Deepak K Ray; Stefan Siebert,Achieving sustainable global food security is one of humanity's contemporary challenges.Here we present an analysis identifying key “global leverage points” that offer the bestopportunities to improve both global food security and environmental sustainability. We findthat a relatively small set of places and actions could provide enough new calories to meetthe basic needs for more than 3 billion people; address many environmental impacts withglobal consequences; and focus food waste reduction on the commodities with the greatestimpact on food security. These leverage points in the global food system can help guide hownongovernmental organizations; foundations; governments; citizens' groups; andbusinesses prioritize actions.,Science,2014,199
Use of agro-climatic zones to upscale simulated crop yield potential,Justin van Wart; Lenny GJ van Bussel; Joost Wolf; Rachel Licker; Patricio Grassini; Andrew Nelson; Hendrik Boogaard; James Gerber; Nathaniel D Mueller; Lieven Claessens; Martin K van Ittersum; Kenneth G Cassman,Abstract Yield gap analysis; which evaluates magnitude and variability of differencebetween crop yield potential (Yp) or water limited yield potential (Yw) and actual farm yields;provides a measure of untapped food production capacity. Reliable location-specificestimates of yield gaps; either derived from research plots or simulation models; areavailable only for a limited number of locations and crops due to cost and time required forfield studies or for obtaining data on long-term weather; crop rotations and managementpractices; and soil properties. Given these constraints; we compare global agro-climaticzonation schemes for suitability to up-scale location-specific estimates of Yp and Yw; whichare the basis for estimating yield gaps at regional; national; and global scales. Six globalclimate zonation schemes were evaluated for climatic homogeneity within delineated …,Field Crops Research,2013,103
Direct effects; compensation; and recovery in female fathead minnows exposed to a model aromatase inhibitor,Daniel L Villeneuve; Nathaniel D Mueller; Dalma Martinović; Elizabeth A Makynen; Michael D Kahl; Kathleen M Jensen; Elizabeth J Durhan; Jenna E Cavallin; David Bencic; Gerald T Ankley,Background Several chemicals in the environment have the potential to inhibit aromatase;an enzyme critical to estrogen synthesis. Objectives The objective of this study was toprovide a detailed characterization of molecular and biochemical responses of femalefathead minnows to a model aromatase inhibitor; fadrozole (FAD). Methods Fish wereexposed via water to 0; 3; or 30 μg FAD/L for 8 days and then held in clean water for 8 days;with samples collected at four time points during each 8-day period. We quantified ex vivosteroid production; plasma steroids; and plasma vitellogenin (Vtg) concentrations andanalyzed relative transcript abundance of 10 key regulatory genes in ovaries and 3 inpituitary tissue by real-time polymerase chain reaction. Results Ex vivo 17β-estradiol (E 2)production and plasma E 2 and Vtg concentrations were significantly reduced after a …,Environmental Health Perspectives,2009,80
Dynamic nature of alterations in the endocrine system of fathead minnows exposed to the fungicide prochloraz,Gerald T Ankley; David C Bencic; Jenna E Cavallin; Kathleen M Jensen; Michael D Kahl; Elizabeth A Makynen; Dalma Martinović; Nathaniel D Mueller; Leah C Wehmas; Daniel L Villeneuve,Abstract The vertebrate hypothalamic-pituitary-gonadal (HPG) axis is controlled throughvarious feedback mechanisms that maintain a dynamic homeostasis in the face of changingenvironmental conditions; including exposure to chemicals. We assessed the effects ofprochloraz on HPG axis function in adult fathead minnows (Pimephales promelas) atmultiple sampling times during 8-day exposure and 8-day depuration/recovery phases.Consistent with one mechanism of action of prochloraz; inhibition of cytochrome P450 (CYP)19 aromatase activity; the fungicide depressed ex vivo ovarian production and plasmaconcentrations of 17β-estradiol (E2) in female fish. At a prochloraz water concentration of 30μg/l; inhibitory effects on E2 production were transitory and did not persist during the 8-dayexposure phase. At 300 μg/l prochloraz; inhibition of E2 production was evident …,Toxicological sciences,2009,71
Global malnutrition overlaps with pollinator-dependent micronutrient production,Rebecca Chaplin-Kramer; Emily Dombeck; James Gerber; Katherine A Knuth; Nathaniel D Mueller; Megan Mueller; Guy Ziv; Alexandra-Maria Klein,Pollinators contribute around 10% of the economic value of crop production globally; but thecontribution of these pollinators to human nutrition is potentially much higher. Crops vary inthe degree to which they benefit from pollinators; and many of the most pollinator-dependentcrops are also among the richest in micronutrients essential to human health. This studyexamines regional differences in the pollinator dependence of crop micronutrient contentand reveals overlaps between this dependency and the severity of micronutrient deficiencyin people around the world. As much as 50% of the production of plant-derived sources ofvitamin A requires pollination throughout much of Southeast Asia; whereas other essentialmicronutrients such as iron and folate have lower dependencies; scattered throughoutAfrica; Asia and Central America. Micronutrient deficiencies are three times as likely to …,Proc. R. Soc. B,2014,60
