Hierarchical parallel coordinates for exploration of large datasets,Ying-Huey Fua; Matthew O Ward; Elke A Rundensteiner,Abstract Our ability to accumulate large; complex (multivariate) data sets has far exceededour ability to effectively process them in search of patterns; anomalies; and other interestingfeatures. Conventional multivariate visualization techniques generally do not scale well withrespect to the size of the data set. The focus of this paper is on the interactive visualization oflarge multivariate data sets based on a number of novel extensions to the parallelcoordinates display technique. We develop a multiresolutional view of the data viahierarchical clustering; and use a variation on parallel coordinates to convey aggregationinformation for the resulting clusters. Users can then navigate the resulting structure until thedesired focus region and level of detail is reached; using our suite of navigational andfiltering tools. We describe the design and implementation of our hierarchical parallel …,Proceedings of the conference on Visualization'99: celebrating ten years,1999,506
Clutter reduction in multi-dimensional data visualization using dimension reordering,Wei Peng; Matthew O Ward; Elke A Rundensteiner,Visual clutter denotes a disordered collection of graphical entities in informationvisualization. Clutter can obscure the structure present in the data. Even in a small dataset;clutter can make it hard for the viewer to find patterns; relationships and structure. In thispaper; we define visual clutter as any aspect of the visualization that interferes with theviewer's understanding of the data; and present the concept of clutter-based dimensionreordering. Dimension order is an attribute that can significantly affect a visualization'sexpressiveness. By varying the dimension order in a display; it is possible to reduce clutterwithout reducing information content or modifying the data in any way. Clutter reduction is adisplay-dependent task. In this paper; we follow a three-step procedure for four differentvisualization techniques. For each display technique; first; we determine what constitutes …,Information Visualization; 2004. INFOVIS 2004. IEEE Symposium on,2004,293
Hierarchical encoded path views for path query processing: An optimal model and its performance evaluation,Ning Jing; Y-W Huang; Elke A Rundensteiner,Efficient path computation is essential for applications such as intelligent transportationsystems (ITS) and network routing. In ITS navigation systems; many path requests can besubmitted over the same; typically huge; transportation network within a small time window.While path precomputation (path view) would provide an efficient path query response; itraises three problems which must be addressed: 1) precomputed paths exceed the currentcomputer main memory capacity for large networks; 2) disk-based solutions are tooinefficient to meet the stringent requirements of these target applications; and 3) path viewsbecome too costly to update for large graphs (resulting in out-of-date query results). Wepropose a hierarchical encoded path view (HEPV) model that addresses all three problems.By hierarchically encoding partial paths; HEPV reduces the view encoding time; updating …,IEEE Transactions on Knowledge and Data Engineering,1998,286
Multiview: A methodology for supporting multiple views in object-oriented databases,Elke A Rundensteiner,Abstract A view in object-oriented databases (OODB) corresponds to virtual schema graphwith possibly restructured generalization and decomposition hierarchies. We propose amethodology; called MultiView; for supporting multiple such view schemata. MultiViewrepresents a simple yet powerful approach achieved by breaking view speci cation intoindependent tasks: class derivation; global schema integration; view class selection; andview schema generation. Novel features of MultiView include an object algebra for classcustomization; an algorithm for the integration of virtual classes into the global schema; aview de nition language for view class selection; and the automatic generation of a viewclass hierarchy. In addition; we present algorithms that verify the closure property of a viewand; if found to be incomplete; transform it into a closed; yet minimal; view. Lastly; we …,VLDB,1992,277
Spatial joins using R-trees: Breadth-first traversal with global optimizations,Yun-Wu Huang; Ning Jing; Elke A Rundensteiner,Abstract R-tree based spatial join is useful because of both its superior performance and thewide spread implementation of R-trees. We present a new R-tree join method called BFRJ(Breadth-First R-tree Join). BFRJ synchronously traverses both R-trees in breadthrst orderwhile processing join computation one level at a time. At each level; BFRJ creates anintermediate join index and deploys global optimization strategies (ordering; memorymanagement; bu er management) to improve the join computation at the next level. We alsopresent an experimental evaluation of the proposed optimizations as well as a performancecomparison between BFRJ and the state-of-the-art approach. Our experimental resultsindicate that BFRJ with global optimizations can outperform the competitor by a signi cantmargin (up to 50%). 0.05 in This work was supported in part by the University of Michigan …,VLDB,1997,266
System and method for synchronizing and/or updating an existing relational database with supplemental XML data,*,A system and a method for synchronizing and updating a relational database withsupplemental data in which the relational database has a set of tables defined by arelational schema. The supplemental data preferably comprises data in a tagged formathaving a document-type definition representative of the relational schema and isrepresented in a document object. The system and method preferably ensure record-by-record updating and synchronization of the relational database with the at least oneproposed data update by receiving at least one proposed data update from a sourceexternal to the relational database; and propagating the received at least one proposed dataupdate into the relational database. In this matter; the compliance with both the relationaldatabase relational schema and the tagged data document type definition is ensured …,*,2006,199
Interactive hierarchical dimension ordering; spacing and filtering for exploration of high dimensional datasets,Jing Yang; Wei Peng; Matthew O Ward; Elke A Rundensteiner,Large number of dimensions not only cause clutter in multi-dimensional visualizations; butalso make it difficult for users to navigate the data space. Effective dimension management;such as dimension ordering; spacing and filtering; is critical for visual exploration of suchdatasets. Dimension ordering and spacing explicitly reveal dimension relationships inarrangement-sensitive multidimensional visualization techniques; such as parallelcoordinates; star glyphs; and pixel-oriented techniques. They facilitate the visual discoveryof patterns within the data. Dimension filtering hides some of the dimensions to reduceclutter while preserving the major information of the dataset. In this paper; we propose aninteractive hierarchical dimension ordering; spacing and filtering approach; called DOSFA.DOSFA is based on dimension hierarchies derived from similarities among dimensions. It …,Information Visualization; 2003. INFOVIS 2003. IEEE Symposium on,2003,195
Maintaining data warehouses over changing information sources,Elke A Rundensteiner; Andreas Koeller; Xin Zhang,In recent years; the number of digital informa-tion storage and retrieval systems hasincreased immensely. These information sources are gen-erally interconnected via somenetwork; and hence the task of integrating data from different sources to serve it up to usersis an increasingly important one [10]. Applications that could benefit from this wealth ofdigital information are thus experiencing a pressing need for suitable integration tools thatallow them to make effective use of such distributed and diverse data sets. In contrast to theon-demand approach to information integration; the approach of tailored informationrepository construction; commonly referred to as data warehousing; is characterized by thefollowing properties:,Communications of the ACM,2000,188
Visual hierarchical dimension reduction for exploration of high dimensional datasets,Jing Yang; Matthew O Ward; Elke A Rundensteiner,Abstract Traditional visualization techniques for multidimensional data sets; such as parallelcoordinates; glyphs; and scatterplot matrices; do not scale well to high numbers ofdimension. A common approach to solving this problem is dimensionality reduction. Existingdimensionality reduction techniques usually generate lower dimensional spaces that havelittle intuitive meaning to users and allow little user interaction. In this paper we propose anew approach to handling high dimensional data; named Visual Hierarchical DimensionReduction (VHDR); which addresses these drawbacks. VHDR not only generates lowerdimensional spaces that are meaningful to users; but also allows user interactions in moststeps of the process. In VHDR; dimensions are grouped into a hierarchy; and lowerdimensional spaces are constructed using clusters of the hierarchy. We have …,*,2002,159
Interring: An interactive tool for visually navigating and manipulating hierarchical structures,Jing Yang; Matthew O Ward; Elke A Rundensteiner,Radial; space-filling (RSF) techniques for hierarchy visualization have several advantagesover traditional node-link diagrams; including the ability to efficiently use the display spacewhile effectively conveying the hierarchy structure. Several RSF systems and tools havebeen developed to date; each with varying degrees of support for interactive operationssuch as selection and navigation. We describe what we believe to be a complete set ofdesirable operations on hierarchical structures. We then present InterRing; an RSFhierarchy visualization system that supports a significantly more extensive set of theseoperations than prior systems. In particular; InterRing supports multi-focus distortions;interactive hierarchy reconfiguration; and both semi-automated and manual selection. Weshow the power and utility of these and other operations; and describe our on-going …,Information Visualization; 2002. INFOVIS 2002. IEEE Symposium on,2002,159
